lon,lat,Y,S_e,S_o_02km,S_o_05km,S_o_10km,Y0,Y1,R0,R1
31.705,1.605,0,0,0,0,0,1,0,0.996,0.004
31.715,1.605,0,0,0,0,0,1,0,0.994,0.006
31.725,1.605,0,0,0,0,0,1,0,1,0
31.735,1.605,0,0,0,0,0,1,0,0.954,0.046
31.745,1.605,0,0,0,0,0,1,0,0.976,0.024
31.785,1.605,0,0,0,0,0,1,0,0.932,0.068
31.795,1.605,0,0,0,0,0,1,0,0.988,0.012
31.805,1.605,0,0,0,0,0,1,0,0.99,0.01
31.815,1.605,0,0,0,0,0,1,0,0.994,0.006
31.845,1.605,0,0,0,0,0,1,0,0.998,0.002
31.875,1.605,0,0,0,0,0,1,0,0.988,0.012
31.905,1.605,0,0,0,0,0,1,0,1,0
31.915,1.605,0,0,0,0,0,1,0,1,0
31.935,1.605,0,0,0,0,0,1,0,0.988,0.012
31.945,1.605,0,0,0,0,0,1,0,0.996,0.004
31.955,1.605,0,0,0,0,0,1,0,0.998,0.002
32.015,1.605,0,0,0,0,0,1,0,0.992,0.008
32.025,1.605,0,0,0,0,0,1,0,0.992,0.008
32.045,1.605,0,0,0,0,0,1,0,0.98,0.02
32.055,1.605,0,0,0,0,0,1,0,1,0
32.085,1.605,0,0,0,0,0,1,0,0.964,0.036
32.105,1.605,0,0,0,0,0,1,0,1,0
32.135,1.605,0,0,0,0,0,1,0,1,0
32.165,1.605,0,0,0,0,0,1,0,1,0
32.195,1.605,0,0,0,0,0,1,0,0.994,0.006
32.235,1.605,0,0,0,0,0,1,0,0.996,0.004
32.275,1.605,0,0,0,0,0,1,0,1,0
32.285,1.605,0,0,0,0,0,1,0,0.99,0.01
32.315,1.605,0,0,0,0,0,1,0,0.998,0.002
32.335,1.605,1,0,0,0,0,0,1,0.778,0.222
32.355,1.605,0,0,0,0,0,1,0,0.746,0.254
32.445,1.605,1,0,0,0,0,0,1,0.966,0.034
32.455,1.605,0,0,0,0,0,1,0,0.698,0.302
32.575,1.605,1,0,0,0,0,0,1,0.78,0.22
32.585,1.605,0,0,0,0,0,1,0,0.848,0.152
32.595,1.605,0,0,0,0,0,1,0,0.934,0.066
32.605,1.605,0,0,0,0,0,1,0,0.972,0.028
32.635,1.605,0,0,0,0,0,1,0,0.99,0.01
32.645,1.605,0,0,0,0,0,1,0,0.992,0.008
32.675,1.605,0,0,0,0,0,1,0,0.998,0.002
32.705,1.605,0,0,0,0,0,1,0,1,0
32.735,1.605,0,0,0,0,0,1,0,0.984,0.016
32.745,1.605,0,0,0,0,0,1,0,1,0
32.755,1.605,0,0,0,0,0,1,0,1,0
32.775,1.605,0,0,0,0,0,1,0,0.97,0.03
32.795,1.605,0,0,0,0,0,1,0,0.986,0.014
32.805,1.605,0,0,0,0,0,1,0,1,0
32.835,1.605,0,0,0,0,0,1,0,0.942,0.058
32.905,1.605,0,0,0,0,0,1,0,1,0
32.925,1.605,0,0,0,0,0,1,0,1,0
32.935,1.605,0,0,0,0,0,1,0,1,0
32.945,1.605,0,0,0,0,0,1,0,0.982,0.018
32.955,1.605,0,0,0,0,0,1,0,1,0
32.965,1.605,0,0,0,0,0,1,0,0.936,0.064
32.985,1.605,0,0,0,0,0,1,0,1,0
32.995,1.605,0,0,0,0,0,1,0,0.998,0.002
33.005,1.605,0,0,0,0,0,1,0,1,0
33.025,1.605,0,0,0,0,0,1,0,0.982,0.018
33.035,1.605,0,0,0,0,0,1,0,1,0
33.055,1.605,0,0,0,0,0,1,0,0.916,0.084
33.125,1.605,0,0,0,0,0,1,0,0.958,0.042
33.245,1.605,0,0,0,0,0,1,0,0.894,0.106
33.305,1.605,0,0,0,0,0,1,0,1,0
33.335,1.605,0,0,0,0,0,1,0,1,0
33.365,1.605,0,0,0,0,0,1,0,1,0
33.375,1.605,0,0,0,0,0,1,0,1,0
33.385,1.605,0,0,0,0,0,1,0,1,0
33.395,1.605,0,0,0,0,0,1,0,0.984,0.016
33.405,1.605,0,0,0,0,0,1,0,1,0
33.415,1.605,0,0,0,0,0,1,0,1,0
33.425,1.605,0,0,0,0,0,1,0,0.998,0.002
33.435,1.605,0,0,0,0,0,1,0,0.986,0.014
33.445,1.605,0,0,0,0,0,1,0,0.944,0.056
33.465,1.605,0,0,0,0,0,1,0,1,0
33.475,1.605,0,0,0,0,0,1,0,1,0
33.495,1.605,0,0,0,0,0,1,0,1,0
33.505,1.605,0,0,0,0,0,1,0,1,0
33.515,1.605,0,0,0,0,0,1,0,1,0
33.545,1.605,0,0,0,0,0,1,0,1,0
33.595,1.605,0,0,0,0,0,1,0,1,0
33.645,1.605,0,0,0,0,0,1,0,1,0
33.655,1.605,0,0,0,0,0,1,0,1,0
33.705,1.605,0,0,0,0,0,1,0,0.792,0.208
33.735,1.605,0,0,0,0,0,1,0,0.958,0.042
33.765,1.605,0,0,0,0,0,1,0,1,0
33.795,1.605,0,0,0,0,0,1,0,1,0
33.805,1.605,0,0,0,0,0,1,0,1,0
33.825,1.605,0,0,0,0,0,1,0,1,0
33.865,1.605,0,0,0,0,0,1,0,0.998,0.002
33.875,1.605,0,0,0,0,0,1,0,1,0
33.895,1.605,0,0,0,0,0,1,0,1,0
33.915,1.605,0,0,0,0,0,1,0,1,0
33.935,1.605,0,0,0,0,0,1,0,0.688,0.312
33.945,1.605,0,0,0,0,0,1,0,0.866,0.134
33.955,1.605,0,0,0,0,0,1,0,0.81,0.19
33.965,1.605,0,0,0,0,0,1,0,0.616,0.384
33.975,1.605,0,0,0,0,0,1,0,0.702,0.298
34.085,1.605,0,0,0,0,0,1,0,0.998,0.002
34.095,1.605,0,0,0,0,0,1,0,1,0
34.105,1.605,0,0,0,0,0,1,0,1,0
34.115,1.605,0,0,0,0,0,1,0,1,0
34.135,1.605,0,0,0,0,0,1,0,1,0
34.185,1.605,0,0,0,0,0,1,0,1,0
34.215,1.605,0,0,0,0,0,1,0,0.942,0.058
34.225,1.605,0,0,0,0,0,1,0,0.974,0.026
34.235,1.605,0,0,0,0,0,1,0,0.958,0.042
34.255,1.605,0,0,0,0,0,1,0,0.99,0.01
34.265,1.605,0,0,0,0,0,1,0,0.988,0.012
34.285,1.605,0,0,0,0,0,1,0,0.998,0.002
34.305,1.605,0,0,0,0,0,1,0,1,0
34.315,1.605,0,0,0,0,0,1,0,0.998,0.002
34.345,1.605,0,0,0,0,0,1,0,0.996,0.004
34.375,1.605,0,0,0,0,0,1,0,1,0
34.395,1.605,0,0,0,0,0,1,0,1,0
34.405,1.605,0,0,0,0,0,1,0,1,0
34.415,1.605,0,0,0,0,0,1,0,1,0
34.455,1.605,0,0,0,0,0,1,0,1,0
34.465,1.605,0,0,0,0,0,1,0,1,0
34.475,1.605,0,0,0,0,0,1,0,0.99,0.01
34.505,1.605,0,0,0,0,0,1,0,0.876,0.124
34.515,1.605,0,0,0,0,0,1,0,0.96,0.04
34.525,1.605,0,0,0,0,0,1,0,0.98,0.02
34.545,1.605,0,0,0,0,0,1,0,0.962,0.038
34.565,1.605,0,0,0,0,0,1,0,0.998,0.002
34.575,1.605,0,0,0,0,0,1,0,0.992,0.008
34.595,1.605,0,0,0,0,0,1,0,1,0
34.605,1.605,0,0,0,0,0,1,0,1,0
34.615,1.605,0,0,0,0,0,1,0,1,0
34.625,1.605,0,0,0,0,0,1,0,0.968,0.032
34.635,1.605,0,0,0,0,0,1,0,0.96,0.04
34.655,1.605,0,0,0,0,0,1,0,1,0
34.675,1.605,0,0,0,0,0,1,0,1,0
34.705,1.605,0,0,0,0,0,1,0,0.96,0.04
34.725,1.605,0,0,0,0,0,1,0,0.998,0.002
34.745,1.605,0,0,0,0,0,1,0,0.954,0.046
34.755,1.605,0,0,0,0,0,1,0,0.996,0.004
34.765,1.605,0,0,0,0,0,1,0,0.998,0.002
34.775,1.605,0,0,0,0,0,1,0,1,0
34.785,1.605,0,0,0,0,0,1,0,1,0
34.795,1.605,0,0,0,0,0,1,0,0.998,0.002
34.805,1.605,0,0,0,0,0,1,0,0.998,0.002
34.815,1.605,0,0,0,0,0,1,0,0.998,0.002
34.825,1.605,0,0,0,0,0,1,0,1,0
34.835,1.605,0,0,0,0,0,1,0,0.998,0.002
34.845,1.605,0,0,0,0,0,1,0,1,0
34.855,1.605,0,0,0,0,0,1,0,1,0
34.875,1.605,0,0,0,0,0,1,0,1,0
34.895,1.605,0,0,0,0,0,1,0,1,0
31.145,1.595,0,0,0,0,1,1,0,0.832,0.168
31.185,1.595,0,0,0,0,1,1,0,0.996,0.004
31.205,1.595,0,0,0,0,1,1,0,0.99,0.01
31.215,1.595,0,0,0,0,1,1,0,0.954,0.046
31.265,1.595,0,0,0,1,1,1,0,0.958,0.042
31.275,1.595,0,0,0,1,1,1,0,0.914,0.086
31.285,1.595,0,0,0,1,1,1,0,0.948,0.052
31.295,1.595,0,0,1,1,1,1,0,0.984,0.016
31.305,1.595,0,0,1,1,1,1,0,0.91,0.09
31.325,1.595,0,0,1,1,1,1,0,0.996,0.004
31.335,1.595,0,0,1,1,1,1,0,0.992,0.008
31.345,1.595,0,1,0,0,0,1,0,0.992,0.008
31.365,1.595,0,1,0,0,0,1,0,0.994,0.006
31.395,1.595,0,1,0,0,0,1,0,0.912,0.088
31.405,1.595,0,1,0,0,0,1,0,0.928,0.072
31.415,1.595,0,1,0,0,0,1,0,0.988,0.012
31.425,1.595,0,1,0,0,0,1,0,0.948,0.052
31.465,1.595,0,1,0,0,0,1,0,0.99,0.01
31.485,1.595,0,1,0,0,0,1,0,0.998,0.002
31.515,1.595,0,0,0,1,1,1,0,0.99,0.01
31.575,1.595,0,0,0,0,1,1,0,0.974,0.026
31.605,1.595,0,0,0,0,0,1,0,0.782,0.218
31.615,1.595,0,0,0,0,0,1,0,0.994,0.006
31.685,1.595,0,0,0,0,0,1,0,0.998,0.002
31.715,1.595,0,0,0,0,0,1,0,0.994,0.006
31.745,1.595,0,0,0,0,0,1,0,0.99,0.01
31.785,1.595,0,0,0,0,0,1,0,0.932,0.068
31.825,1.595,0,0,0,0,0,1,0,0.99,0.01
31.835,1.595,0,0,0,0,0,1,0,0.98,0.02
31.845,1.595,0,0,0,0,0,1,0,0.946,0.054
31.875,1.595,0,0,0,0,0,1,0,1,0
31.885,1.595,0,0,0,0,0,1,0,1,0
31.905,1.595,0,0,0,0,0,1,0,1,0
31.915,1.595,0,0,0,0,0,1,0,0.992,0.008
31.935,1.595,0,0,0,0,0,1,0,0.958,0.042
31.945,1.595,0,0,0,0,0,1,0,0.988,0.012
31.965,1.595,0,0,0,0,0,1,0,0.988,0.012
31.975,1.595,0,0,0,0,0,1,0,0.992,0.008
31.985,1.595,0,0,0,0,0,1,0,0.998,0.002
32.015,1.595,0,0,0,0,0,1,0,0.998,0.002
32.055,1.595,0,0,0,0,0,1,0,0.994,0.006
32.065,1.595,0,0,0,0,0,1,0,1,0
32.075,1.595,0,0,0,0,0,1,0,1,0
32.085,1.595,0,0,0,0,0,1,0,0.972,0.028
32.095,1.595,0,0,0,0,0,1,0,1,0
32.105,1.595,0,0,0,0,0,1,0,0.99,0.01
32.115,1.595,0,0,0,0,0,1,0,0.996,0.004
32.125,1.595,0,0,0,0,0,1,0,0.988,0.012
32.155,1.595,0,0,0,0,0,1,0,1,0
32.175,1.595,0,0,0,0,0,1,0,1,0
32.185,1.595,0,0,0,0,0,1,0,0.998,0.002
32.225,1.595,0,0,0,0,0,1,0,0.998,0.002
32.235,1.595,0,0,0,0,0,1,0,0.942,0.058
32.245,1.595,0,0,0,0,0,1,0,0.996,0.004
32.255,1.595,0,0,0,0,0,1,0,1,0
32.265,1.595,0,0,0,0,0,1,0,0.998,0.002
32.285,1.595,0,0,0,0,0,1,0,0.972,0.028
32.295,1.595,0,0,0,0,0,1,0,0.906,0.094
32.315,1.595,0,0,0,0,0,1,0,1,0
32.325,1.595,0,0,0,0,0,1,0,0.986,0.014
32.335,1.595,1,0,0,0,0,0,1,0.83,0.17
32.345,1.595,1,0,0,0,0,0,1,0.802,0.198
32.375,1.595,0,0,0,0,0,1,0,0.772,0.228
32.565,1.595,0,0,0,0,0,1,0,0.394,0.606
32.575,1.595,0,0,0,0,0,1,0,0.978,0.022
32.585,1.595,0,0,0,0,0,1,0,1,0
32.605,1.595,0,0,0,0,0,1,0,0.996,0.004
32.645,1.595,0,0,0,0,0,1,0,0.996,0.004
32.665,1.595,0,0,0,0,0,1,0,1,0
32.695,1.595,0,0,0,0,0,1,0,0.994,0.006
32.705,1.595,0,0,0,0,0,1,0,0.988,0.012
32.735,1.595,0,0,0,0,0,1,0,0.996,0.004
32.755,1.595,0,0,0,0,0,1,0,1,0
32.775,1.595,0,0,0,0,0,1,0,0.988,0.012
32.785,1.595,0,0,0,0,0,1,0,0.986,0.014
32.795,1.595,0,0,0,0,0,1,0,0.972,0.028
32.845,1.595,0,0,0,0,0,1,0,1,0
32.855,1.595,0,0,0,0,0,1,0,1,0
32.865,1.595,0,0,0,0,0,1,0,0.998,0.002
32.875,1.595,0,0,0,0,0,1,0,1,0
32.895,1.595,0,0,0,0,0,1,0,0.99,0.01
32.905,1.595,0,0,0,0,0,1,0,0.994,0.006
32.925,1.595,0,0,0,0,0,1,0,1,0
32.955,1.595,0,0,0,0,0,1,0,0.908,0.092
32.975,1.595,0,0,0,0,0,1,0,0.996,0.004
33.005,1.595,0,0,0,0,0,1,0,1,0
33.015,1.595,0,0,0,0,0,1,0,1,0
33.035,1.595,0,0,0,0,0,1,0,0.996,0.004
33.045,1.595,0,0,0,0,0,1,0,0.966,0.034
33.055,1.595,0,0,0,0,0,1,0,0.894,0.106
33.065,1.595,0,0,0,0,0,1,0,0.92,0.08
33.225,1.595,0,0,0,0,0,1,0,0.926,0.074
33.235,1.595,0,0,0,0,0,1,0,0.928,0.072
33.245,1.595,0,0,0,0,0,1,0,0.996,0.004
33.255,1.595,0,0,0,0,0,1,0,0.81,0.19
33.275,1.595,0,0,0,0,0,1,0,0.94,0.06
33.315,1.595,0,0,0,0,0,1,0,1,0
33.375,1.595,0,0,0,0,0,1,0,1,0
33.425,1.595,0,0,0,0,0,1,0,1,0
33.455,1.595,0,0,0,0,0,1,0,0.952,0.048
33.465,1.595,0,0,0,0,0,1,0,1,0
33.525,1.595,0,0,0,0,0,1,0,1,0
33.535,1.595,0,0,0,0,0,1,0,1,0
33.555,1.595,0,0,0,0,0,1,0,0.998,0.002
33.565,1.595,0,0,0,0,0,1,0,1,0
33.575,1.595,0,0,0,0,0,1,0,1,0
33.645,1.595,0,0,0,0,0,1,0,1,0
33.655,1.595,0,0,0,0,0,1,0,1,0
33.665,1.595,0,0,0,0,0,1,0,0.962,0.038
33.685,1.595,0,0,0,0,0,1,0,0.998,0.002
33.705,1.595,0,0,0,0,0,1,0,0.876,0.124
33.745,1.595,0,0,0,0,0,1,0,0.994,0.006
33.765,1.595,0,0,0,0,0,1,0,1,0
33.775,1.595,0,0,0,0,0,1,0,0.988,0.012
33.785,1.595,0,0,0,0,0,1,0,0.998,0.002
33.795,1.595,0,0,0,0,0,1,0,0.998,0.002
33.835,1.595,0,0,0,0,0,1,0,1,0
33.845,1.595,0,0,0,0,0,1,0,1,0
33.885,1.595,0,0,0,0,0,1,0,1,0
33.925,1.595,0,0,0,0,0,1,0,0.97,0.03
33.935,1.595,0,0,0,0,0,1,0,0.878,0.122
33.965,1.595,0,0,0,0,0,1,0,0.884,0.116
33.985,1.595,0,0,0,0,0,1,0,0.94,0.06
34.005,1.595,0,0,0,0,0,1,0,1,0
34.035,1.595,0,0,0,0,0,1,0,1,0
34.065,1.595,0,0,0,0,0,1,0,0.932,0.068
34.085,1.595,0,0,0,0,0,1,0,0.986,0.014
34.115,1.595,0,0,0,0,0,1,0,1,0
34.125,1.595,0,0,0,0,0,1,0,0.998,0.002
34.145,1.595,0,0,0,0,0,1,0,0.964,0.036
34.165,1.595,0,0,0,0,0,1,0,0.962,0.038
34.175,1.595,0,0,0,0,0,1,0,0.978,0.022
34.205,1.595,0,0,0,0,0,1,0,0.938,0.062
34.235,1.595,0,0,0,0,0,1,0,0.994,0.006
34.295,1.595,0,0,0,0,0,1,0,0.984,0.016
34.305,1.595,0,0,0,0,0,1,0,0.992,0.008
34.315,1.595,0,0,0,0,0,1,0,1,0
34.335,1.595,0,0,0,0,0,1,0,0.998,0.002
34.355,1.595,0,0,0,0,0,1,0,0.992,0.008
34.375,1.595,0,0,0,0,0,1,0,1,0
34.395,1.595,0,0,0,0,0,1,0,1,0
34.405,1.595,0,0,0,0,0,1,0,1,0
34.415,1.595,0,0,0,0,0,1,0,1,0
34.425,1.595,0,0,0,0,0,1,0,0.82,0.18
34.475,1.595,0,0,0,0,0,1,0,0.996,0.004
34.495,1.595,0,0,0,0,0,1,0,0.966,0.034
34.515,1.595,0,0,0,0,0,1,0,0.952,0.048
34.525,1.595,0,0,0,0,0,1,0,0.97,0.03
34.535,1.595,0,0,0,0,0,1,0,0.996,0.004
34.545,1.595,0,0,0,0,0,1,0,0.982,0.018
34.555,1.595,0,0,0,0,0,1,0,0.998,0.002
34.575,1.595,0,0,0,0,0,1,0,0.934,0.066
34.625,1.595,0,0,0,0,0,1,0,0.98,0.02
34.635,1.595,0,0,0,0,0,1,0,0.976,0.024
34.675,1.595,0,0,0,0,0,1,0,0.998,0.002
34.685,1.595,0,0,0,0,0,1,0,1,0
34.795,1.595,0,0,0,0,0,1,0,0.998,0.002
34.815,1.595,0,0,0,0,0,1,0,0.996,0.004
34.845,1.595,0,0,0,0,0,1,0,1,0
34.855,1.595,0,0,0,0,0,1,0,1,0
34.885,1.595,0,0,0,0,0,1,0,1,0
34.895,1.595,0,0,0,0,0,1,0,1,0
34.915,1.595,0,0,0,0,0,1,0,0.876,0.124
34.935,1.595,0,0,0,0,0,1,0,0.952,0.048
31.065,1.585,1,0,0,0,1,0,1,0.458,0.542
31.085,1.585,0,0,0,0,1,1,0,0.74,0.26
31.115,1.585,0,0,0,0,1,1,0,0.604,0.396
31.145,1.585,0,0,0,0,1,1,0,0.848,0.152
31.165,1.585,0,0,0,0,1,1,0,0.832,0.168
31.175,1.585,0,0,0,1,1,1,0,0.994,0.006
31.185,1.585,0,0,0,1,1,1,0,0.99,0.01
31.195,1.585,0,0,0,1,1,1,0,0.968,0.032
31.205,1.585,0,0,0,1,1,1,0,1,0
31.215,1.585,0,0,0,1,1,1,0,0.998,0.002
31.225,1.585,0,0,0,1,1,1,0,0.996,0.004
31.235,1.585,0,0,0,1,1,1,0,0.988,0.012
31.255,1.585,0,0,0,1,1,1,0,0.942,0.058
31.265,1.585,0,0,0,1,1,1,0,0.906,0.094
31.285,1.585,0,0,1,1,1,1,0,0.78,0.22
31.305,1.585,0,0,1,1,1,1,0,0.97,0.03
31.345,1.585,0,1,0,0,0,1,0,0.97,0.03
31.365,1.585,0,1,0,0,0,1,0,1,0
31.385,1.585,0,1,0,0,0,1,0,0.83,0.17
31.415,1.585,0,1,0,0,0,1,0,0.984,0.016
31.425,1.585,0,1,0,0,0,1,0,0.99,0.01
31.445,1.585,0,1,0,0,0,1,0,0.91,0.09
31.495,1.585,0,0,1,1,1,1,0,0.99,0.01
31.505,1.585,0,0,1,1,1,1,0,0.986,0.014
31.565,1.585,0,0,0,0,1,1,0,0.974,0.026
31.575,1.585,0,0,0,0,1,1,0,0.924,0.076
31.585,1.585,0,0,0,0,0,1,0,0.958,0.042
31.615,1.585,0,0,0,0,0,1,0,0.988,0.012
31.635,1.585,0,0,0,0,0,1,0,0.986,0.014
31.685,1.585,0,0,0,0,0,1,0,0.986,0.014
31.695,1.585,0,0,0,0,0,1,0,1,0
31.715,1.585,0,0,0,0,0,1,0,0.996,0.004
31.755,1.585,0,0,0,0,0,1,0,0.864,0.136
31.795,1.585,0,0,0,0,0,1,0,0.944,0.056
31.815,1.585,0,0,0,0,0,1,0,0.824,0.176
31.825,1.585,0,0,0,0,0,1,0,0.998,0.002
31.855,1.585,0,0,0,0,0,1,0,1,0
31.875,1.585,0,0,0,0,0,1,0,1,0
31.905,1.585,0,0,0,0,0,1,0,0.994,0.006
31.915,1.585,0,0,0,0,0,1,0,0.988,0.012
31.925,1.585,0,0,0,0,0,1,0,0.992,0.008
31.935,1.585,0,0,0,0,0,1,0,0.996,0.004
31.945,1.585,0,0,0,0,0,1,0,0.974,0.026
31.965,1.585,0,0,0,0,0,1,0,0.99,0.01
32.005,1.585,0,0,0,0,0,1,0,0.998,0.002
32.075,1.585,0,0,0,0,0,1,0,0.99,0.01
32.085,1.585,0,0,0,0,0,1,0,1,0
32.155,1.585,0,0,0,0,0,1,0,1,0
32.165,1.585,0,0,0,0,0,1,0,0.938,0.062
32.185,1.585,0,0,0,0,0,1,0,0.998,0.002
32.195,1.585,0,0,0,0,0,1,0,1,0
32.215,1.585,0,0,0,0,0,1,0,1,0
32.265,1.585,0,0,0,0,0,1,0,0.998,0.002
32.285,1.585,0,0,0,0,0,1,0,0.98,0.02
32.305,1.585,0,0,0,0,0,1,0,0.976,0.024
32.315,1.585,0,0,0,0,0,1,0,1,0
32.555,1.585,1,0,0,0,0,0,1,0.258,0.742
32.565,1.585,1,0,0,0,0,0,1,0.544,0.456
32.575,1.585,0,0,0,0,0,1,0,0.888,0.112
32.595,1.585,0,0,0,0,0,1,0,0.874,0.126
32.615,1.585,0,0,0,0,0,1,0,0.998,0.002
32.655,1.585,0,0,0,0,0,1,0,1,0
32.665,1.585,0,0,0,0,0,1,0,0.998,0.002
32.685,1.585,0,0,0,0,0,1,0,1,0
32.695,1.585,0,0,0,0,0,1,0,0.972,0.028
32.715,1.585,0,0,0,0,0,1,0,0.998,0.002
32.745,1.585,0,0,0,0,0,1,0,1,0
32.755,1.585,0,0,0,0,0,1,0,0.996,0.004
32.765,1.585,0,0,0,0,0,1,0,0.982,0.018
32.825,1.585,0,0,0,0,0,1,0,0.992,0.008
32.835,1.585,0,0,0,0,0,1,0,0.944,0.056
32.845,1.585,0,0,0,0,0,1,0,0.998,0.002
32.855,1.585,0,0,0,0,0,1,0,1,0
32.865,1.585,0,0,0,0,0,1,0,1,0
32.875,1.585,0,0,0,0,0,1,0,0.946,0.054
32.895,1.585,0,0,0,0,0,1,0,1,0
32.905,1.585,0,0,0,0,0,1,0,0.992,0.008
32.915,1.585,0,0,0,0,0,1,0,0.984,0.016
32.945,1.585,0,0,0,0,0,1,0,0.992,0.008
32.955,1.585,0,0,0,0,0,1,0,0.924,0.076
32.985,1.585,0,0,0,0,0,1,0,0.996,0.004
32.995,1.585,0,0,0,0,0,1,0,0.988,0.012
33.005,1.585,0,0,0,0,0,1,0,0.982,0.018
33.025,1.585,0,0,0,0,0,1,0,0.978,0.022
33.035,1.585,0,0,0,0,0,1,0,0.974,0.026
33.045,1.585,0,0,0,0,0,1,0,0.774,0.226
33.195,1.585,0,0,0,0,0,1,0,0.89,0.11
33.265,1.585,0,0,0,0,0,1,0,0.976,0.024
33.275,1.585,0,0,0,0,0,1,0,0.988,0.012
33.285,1.585,0,0,0,0,0,1,0,1,0
33.305,1.585,0,0,0,0,0,1,0,1,0
33.375,1.585,0,0,0,0,0,1,0,1,0
33.385,1.585,0,0,0,0,0,1,0,1,0
33.395,1.585,0,0,0,0,0,1,0,0.928,0.072
33.405,1.585,0,0,0,0,0,1,0,1,0
33.415,1.585,0,0,0,0,0,1,0,1,0
33.495,1.585,0,0,0,0,0,1,0,0.998,0.002
33.515,1.585,0,0,0,0,0,1,0,1,0
33.535,1.585,0,0,0,0,0,1,0,1,0
33.555,1.585,0,0,0,0,0,1,0,1,0
33.565,1.585,0,0,0,0,0,1,0,1,0
33.575,1.585,0,0,0,0,0,1,0,0.958,0.042
33.595,1.585,0,0,0,0,0,1,0,1,0
33.605,1.585,0,0,0,0,0,1,0,1,0
33.615,1.585,0,0,0,0,0,1,0,1,0
33.625,1.585,0,0,0,0,0,1,0,1,0
33.645,1.585,0,0,0,0,0,1,0,1,0
33.655,1.585,0,0,0,0,0,1,0,1,0
33.665,1.585,0,0,0,0,0,1,0,0.904,0.096
33.685,1.585,0,0,0,0,0,1,0,1,0
33.695,1.585,0,0,0,0,0,1,0,0.824,0.176
33.715,1.585,0,0,0,0,0,1,0,0.996,0.004
33.725,1.585,0,0,0,0,0,1,0,0.824,0.176
33.735,1.585,0,0,0,0,0,1,0,0.978,0.022
33.745,1.585,0,0,0,0,0,1,0,0.978,0.022
33.785,1.585,0,0,0,0,0,1,0,0.998,0.002
33.795,1.585,0,0,0,0,0,1,0,1,0
33.815,1.585,0,0,0,0,0,1,0,1,0
33.825,1.585,0,0,0,0,0,1,0,1,0
33.865,1.585,0,0,0,0,0,1,0,1,0
33.915,1.585,0,0,0,0,0,1,0,0.996,0.004
33.935,1.585,0,0,0,0,0,1,0,1,0
33.945,1.585,0,0,0,0,0,1,0,0.968,0.032
33.965,1.585,0,0,0,0,0,1,0,1,0
33.985,1.585,0,0,0,0,0,1,0,0.858,0.142
33.995,1.585,0,0,0,0,0,1,0,1,0
34.065,1.585,0,0,0,0,0,1,0,1,0
34.085,1.585,0,0,0,0,0,1,0,0.908,0.092
34.095,1.585,0,0,0,0,0,1,0,0.974,0.026
34.105,1.585,0,0,0,0,0,1,0,0.746,0.254
34.135,1.585,0,0,0,0,0,1,0,0.966,0.034
34.155,1.585,0,0,0,0,0,1,0,0.922,0.078
34.165,1.585,0,0,0,0,0,1,0,0.872,0.128
34.185,1.585,0,0,0,0,0,1,0,0.85,0.15
34.195,1.585,0,0,0,0,0,1,0,0.882,0.118
34.235,1.585,0,0,0,0,0,1,0,1,0
34.245,1.585,0,0,0,0,0,1,0,0.974,0.026
34.275,1.585,0,0,0,0,0,1,0,0.904,0.096
34.285,1.585,0,0,0,0,0,1,0,1,0
34.295,1.585,0,0,0,0,0,1,0,1,0
34.315,1.585,0,0,0,0,0,1,0,0.99,0.01
34.335,1.585,0,0,0,0,0,1,0,1,0
34.365,1.585,0,0,0,0,0,1,0,1,0
34.395,1.585,0,0,0,0,0,1,0,1,0
34.435,1.585,0,0,0,0,0,1,0,1,0
34.445,1.585,0,0,0,0,0,1,0,1,0
34.485,1.585,0,0,0,0,0,1,0,0.946,0.054
34.495,1.585,0,0,0,0,0,1,0,0.93,0.07
34.515,1.585,0,0,0,0,0,1,0,0.998,0.002
34.555,1.585,0,0,0,0,0,1,0,0.99,0.01
34.605,1.585,0,0,0,0,0,1,0,0.996,0.004
34.625,1.585,0,0,0,0,0,1,0,0.738,0.262
34.635,1.585,0,0,0,0,0,1,0,0.97,0.03
34.645,1.585,0,0,0,0,0,1,0,0.984,0.016
34.655,1.585,0,0,0,0,0,1,0,0.994,0.006
34.685,1.585,0,0,0,0,0,1,0,1,0
34.745,1.585,0,0,0,0,0,1,0,0.992,0.008
34.785,1.585,0,0,0,0,0,1,0,1,0
34.805,1.585,0,0,0,0,0,1,0,0.97,0.03
34.815,1.585,0,0,0,0,0,1,0,0.998,0.002
34.825,1.585,0,0,0,0,0,1,0,1,0
34.845,1.585,0,0,0,0,0,1,0,1,0
34.875,1.585,0,0,0,0,0,1,0,1,0
34.915,1.585,0,0,0,0,0,1,0,0.79,0.21
31.055,1.575,0,0,0,0,1,1,0,0.756,0.244
31.065,1.575,0,0,0,0,1,1,0,0.848,0.152
31.075,1.575,0,0,0,0,1,1,0,0.99,0.01
31.105,1.575,0,0,0,0,1,1,0,0.884,0.116
31.115,1.575,0,0,0,0,1,1,0,1,0
31.135,1.575,0,0,0,0,1,1,0,0.642,0.358
31.145,1.575,0,0,0,0,1,1,0,0.928,0.072
31.155,1.575,0,0,0,1,1,1,0,0.924,0.076
31.195,1.575,0,0,0,1,1,1,0,0.996,0.004
31.205,1.575,0,0,0,1,1,1,0,0.986,0.014
31.215,1.575,0,0,0,1,1,1,0,0.998,0.002
