"shrid2","y_05k_raw","y_10k_raw","y_cons_raw","lat","lon","d_name","sd_name","clusters","wave","tot_p","tot_m","tot_f","urban","y_05k","y_10k","y_cons","D"
"11-28-552-05296-594510",0.300150841,0.040723983,25621.14453125,15.225,78.375,"Kurnool","Koilkuntla","KOILKUNTLA KURNOOL","Treatment",2253,0.4957834,0.5042166,0,0,0,0,1
"11-28-552-05296-594511",0.199501246,0.004987531,24438.296875,15.205,78.385,"Kurnool","Koilkuntla","KOILKUNTLA KURNOOL","Treatment",1497,0.523046092,0.476953908,0,0,0,0,1
"11-28-552-05297-594512",0.007633588,0,20603.478515625,15.365,78.585,"Kurnool","Rudravaram","RUDRAVARAM KURNOOL","Treatment",714,0.532212885,0.467787115,0,0,1,0,1
"11-28-552-05297-594513",0.118483409,0.033175357,24195.30859375,15.375,78.625,"Kurnool","Rudravaram","RUDRAVARAM KURNOOL","Treatment",1777,0.498030388,0.501969612,0,0,0,0,1
"11-28-552-05297-594514",0.302114815,0.03021148,18987.115234375,15.345,78.625,"Kurnool","Rudravaram","RUDRAVARAM KURNOOL","Treatment",3547,0.51846631,0.48153369,0,0,0,1,1
"11-28-552-05297-594515",0.012631579,0.004210526,18991.357421875,15.335,78.595,"Kurnool","Rudravaram","RUDRAVARAM KURNOOL","Treatment",1994,0.509528586,0.490471414,0,0,0,1,1
"11-28-552-05297-594516",0.429292917,0.026936026,23077.36328125,15.295,78.575,"Kurnool","Rudravaram","RUDRAVARAM KURNOOL","Treatment",2886,0.507623008,0.492376992,0,0,0,0,1
"11-28-552-05297-594517",0.310177714,0.019386107,23202.427734375,15.305,78.605,"Kurnool","Rudravaram","RUDRAVARAM KURNOOL","Treatment",2690,0.531226766,0.468773234,0,0,0,0,1
"11-28-552-05297-594518",0.370370358,0,28060.525390625,15.265,78.605,"Kurnool","Rudravaram","RUDRAVARAM KURNOOL","Treatment",369,0.544715447,0.455284553,0,0,1,0,1
"11-28-552-05297-594519",0.362477243,0.072859742,23304.98828125,15.275,78.545,"Kurnool","Rudravaram","RUDRAVARAM KURNOOL","Treatment",2681,0.528534129,0.471465871,0,0,0,0,1
"11-28-552-05297-594520",0.128205135,0.010256411,21721.783203125,15.255,78.535,"Kurnool","Rudravaram","RUDRAVARAM KURNOOL","Treatment",1585,0.497160883,0.502839117,0,0,0,0,1
"11-28-552-05297-594521",0.641414165,0.085858583,27198.072265625,15.255,78.585,"Kurnool","Rudravaram","RUDRAVARAM KURNOOL","Treatment",883,0.561721404,0.438278596,0,0,0,0,1
"11-28-552-05297-594522",0.273783177,0.009955753,22383.345703125,15.235,78.605,"Kurnool","Rudravaram","RUDRAVARAM KURNOOL","Treatment",8509,0.522153014,0.477846986,0,0,0,0,1
"11-28-552-05297-594523",0.600649357,0.113636367,24461.037109375,15.215,78.575,"Kurnool","Rudravaram","RUDRAVARAM KURNOOL","Treatment",1506,0.534528552,0.465471448,0,0,0,0,1
"11-28-552-05297-594524",0.486486495,0.020270269,25551.8671875,15.225,78.555,"Kurnool","Rudravaram","RUDRAVARAM KURNOOL","Treatment",1173,0.480818414,0.519181586,0,0,0,0,1
"11-28-552-05297-594525",0.069930069,0,18439.984375,15.225,78.525,"Kurnool","Rudravaram","RUDRAVARAM KURNOOL","Treatment",748,0.544117647,0.455882353,0,0,1,1,1
"11-28-552-05297-594526",0.189409375,0.022403259,19098.50390625,15.195,78.525,"Kurnool","Rudravaram","RUDRAVARAM KURNOOL","Treatment",2620,0.499618321,0.500381679,0,0,0,0,1
"11-28-552-05297-594527",0.294403881,0.006082725,25433.91796875,15.185,78.555,"Kurnool","Rudravaram","RUDRAVARAM KURNOOL","Treatment",3251,0.509074131,0.490925869,0,0,0,0,1
"11-28-552-05297-594528",0.577483416,0.059602648,22727.91015625,15.175,78.585,"Kurnool","Rudravaram","RUDRAVARAM KURNOOL","Treatment",3588,0.533166109,0.466833891,0,0,0,0,1
"11-28-552-05297-594529",0.37485379,0.023976609,20389.5234375,15.155,78.595,"Kurnool","Rudravaram","RUDRAVARAM KURNOOL","Treatment",8619,0.517809491,0.482190509,0,0,0,0,1
"11-28-552-05297-594530",0.445993036,0.111498259,21006.029296875,15.205,78.605,"Kurnool","Rudravaram","RUDRAVARAM KURNOOL","Treatment",1307,0.554705432,0.445294568,0,0,0,0,1
"11-28-552-05298-594531",0.374883711,0.098604649,22733.927734375,15.245,78.485,"Kurnool","Allagadda","ALLAGADDA KURNOOL","Treatment",4150,0.519277108,0.480722892,0,0,0,0,1
"11-28-552-05298-594532",0.395041317,0.0661157,24298.33203125,15.205,78.485,"Kurnool","Allagadda","ALLAGADDA KURNOOL","Treatment",2389,0.525324404,0.474675596,0,0,0,0,1
"11-28-552-05298-594533",0.006622517,0,19423.4765625,15.195,78.475,"Kurnool","Allagadda","ALLAGADDA KURNOOL","Treatment",669,0.497757848,0.502242152,0,0,1,0,1
"11-28-552-05298-594534",0.282451928,0.03125,25112.615234375,15.175,78.495,"Kurnool","Allagadda","ALLAGADDA KURNOOL","Treatment",3120,0.511538462,0.488461538,0,0,0,0,1
"11-28-552-05298-594535",0.112676054,0.009389671,21835.73046875,15.165,78.505,"Kurnool","Allagadda","ALLAGADDA KURNOOL","Treatment",824,0.52184466,0.47815534,0,0,0,0,1
"11-28-552-05298-594536",0.071999997,0,22735.68359375,15.155,78.455,"Kurnool","Allagadda","ALLAGADDA KURNOOL","Treatment",1437,0.519832985,0.480167015,0,0,1,0,1
"11-28-552-05298-594537",0.130066544,0.016938899,22246.1796875,15.135,78.465,"Kurnool","Allagadda","ALLAGADDA KURNOOL","Treatment",6574,0.496349255,0.503650745,0,0,0,0,1
"11-28-552-05298-594538",0.204694837,0.02253521,21417.61328125,15.145,78.525,"Kurnool","Allagadda","ALLAGADDA KURNOOL","Treatment",4091,0.514299682,0.485700318,0,0,0,0,1
"11-28-552-05298-594539",0.176267281,0.029953917,22170.408203125,15.145,78.545,"Kurnool","Allagadda","ALLAGADDA KURNOOL","Treatment",3521,0.510934394,0.489065606,0,0,0,0,1
"11-28-552-05298-594540",0.022624435,0,18509.40625,15.115,78.575,"Kurnool","Allagadda","ALLAGADDA KURNOOL","Treatment",875,0.507428571,0.492571429,0,0,1,1,1
"11-28-552-05298-594541",0.142857149,0,20169.875,15.115,78.535,"Kurnool","Allagadda","ALLAGADDA KURNOOL","Treatment",227,0.524229075,0.475770925,0,0,1,0,1
"11-28-552-05298-594542",0.271372974,0.040531471,24599.70703125,15.125,78.505,"Kurnool","Allagadda","ALLAGADDA KURNOOL","Treatment",29178,0.502810337,0.497189663,0,0,0,0,1
"11-28-552-05298-594543",0.13636364,0.006818182,22574.96875,15.105,78.475,"Kurnool","Allagadda","ALLAGADDA KURNOOL","Treatment",1827,0.506841817,0.493158183,0,0,0,0,1
"11-28-552-05298-594544",0.213157892,0.047368422,26568.958984375,15.085,78.495,"Kurnool","Allagadda","ALLAGADDA KURNOOL","Treatment",1390,0.491366906,0.508633094,0,0,0,0,1
"11-28-552-05298-594545",0.013824885,0.004608295,20040.794921875,15.065,78.525,"Kurnool","Allagadda","ALLAGADDA KURNOOL","Treatment",942,0.501061571,0.498938429,0,0,0,0,1
"11-28-552-05298-594546",0.244004175,0.016684046,20606.861328125,15.085,78.545,"Kurnool","Allagadda","ALLAGADDA KURNOOL","Treatment",4208,0.511882129,0.488117871,0,0,0,0,1
"11-28-552-05298-594547",0.013977128,0,22293.302734375,15.085,78.585,"Kurnool","Allagadda","ALLAGADDA KURNOOL","Treatment",3052,0.513433814,0.486566186,0,0,1,0,1
"11-28-552-05298-594548",0.075980395,0.00245098,22122.833984375,15.125,78.615,"Kurnool","Allagadda","ALLAGADDA KURNOOL","Treatment",1609,0.50466128,0.49533872,0,0,0,0,1
"11-28-552-05298-594549",0.029288704,0.006276151,26500.0390625,15.125,78.665,"Kurnool","Allagadda","ALLAGADDA KURNOOL","Treatment",3384,0.529550827,0.470449173,0,0,0,0,1
"11-28-552-05298-594550",0.018845702,0.001177856,19337.34765625,15.085,78.625,"Kurnool","Allagadda","ALLAGADDA KURNOOL","Treatment",3744,0.517361111,0.482638889,0,0,0,0,1
"11-28-552-05299-594551",0.065989845,0.006768189,21371.3671875,15.315,78.395,"Kurnool","Dornipadu","DORNIPADU KURNOOL","Treatment",2307,0.520156047,0.479843953,0,0,0,0,1
"11-28-552-05299-594552",0.269709557,0.012448133,21558.423828125,15.265,78.395,"Kurnool","Dornipadu","DORNIPADU KURNOOL","Treatment",5221,0.507182532,0.492817468,0,0,0,0,1
"11-28-552-05299-594553",0.315693438,0.022810219,23881.271484375,15.225,78.425,"Kurnool","Dornipadu","DORNIPADU KURNOOL","Treatment",4484,0.512488849,0.487511151,0,0,0,0,1
"11-28-552-05299-594554",0.230403796,0.033254158,20955.484375,15.215,78.455,"Kurnool","Dornipadu","DORNIPADU KURNOOL","Treatment",1751,0.503141062,0.496858938,0,0,0,0,1
"11-28-552-05299-594555",0.352941185,0.016806724,25741.84375,15.205,78.435,"Kurnool","Dornipadu","DORNIPADU KURNOOL","Treatment",919,0.523394995,0.476605005,0,0,0,0,1
"11-28-552-05299-594556",0.298050135,0.025069637,24623.46484375,15.195,78.455,"Kurnool","Dornipadu","DORNIPADU KURNOOL","Treatment",1362,0.491923642,0.508076358,0,0,0,0,1
"11-28-552-05299-594557",0.364938617,0.064802185,23717.21484375,15.185,78.425,"Kurnool","Dornipadu","DORNIPADU KURNOOL","Treatment",6282,0.502069405,0.497930595,0,0,0,0,1
"11-28-552-05299-594558",0.344444454,0.025925925,24270.880859375,15.185,78.375,"Kurnool","Dornipadu","DORNIPADU KURNOOL","Treatment",1943,0.504889346,0.495110654,0,0,0,0,1
"11-28-552-05299-594559",0.508951426,0.148337603,27123.486328125,15.175,78.455,"Kurnool","Dornipadu","DORNIPADU KURNOOL","Treatment",1405,0.505338078,0.494661922,0,0,0,0,1
"11-28-552-05300-594560",0.355932206,0.06779661,23998.689453125,15.225,78.215,"Kurnool","Sanjamala","SANJAMALA KURNOOL","Buffer",242,0.483471074,0.516528926,0,0,0,0,0
"11-28-552-05300-594561",0.610526323,0.031578947,21398.11328125,15.225,78.255,"Kurnool","Sanjamala","SANJAMALA KURNOOL","Buffer",388,0.528350515,0.471649485,0,0,0,0,0
"11-28-552-05300-594562",0.01923077,0,22032.185546875,15.215,78.245,"Kurnool","Sanjamala","SANJAMALA KURNOOL","Buffer",1017,0.528023599,0.471976401,0,0,1,0,0
"11-28-552-05300-594563",0.020270269,0.006756757,24634.09765625,15.195,78.235,"Kurnool","Sanjamala","SANJAMALA KURNOOL","Buffer",597,0.472361809,0.527638191,0,0,0,0,0
"11-28-552-05300-594564",0.736111104,0.006944444,27301.966796875,15.205,78.215,"Kurnool","Sanjamala","SANJAMALA KURNOOL","Buffer",605,0.52892562,0.47107438,0,0,0,0,0
"11-28-552-05300-594565",0.036900368,0.018450184,23840.916015625,15.165,78.195,"Kurnool","Sanjamala","SANJAMALA KURNOOL","Buffer",3180,0.517610063,0.482389937,0,0,0,0,0
"11-28-552-05300-594566",0.262962967,0.011111111,21470.767578125,15.165,78.245,"Kurnool","Sanjamala","SANJAMALA KURNOOL","Buffer",2145,0.495571096,0.504428904,0,0,0,0,0
"11-28-552-05300-594567",0.120300755,0.015037594,22544.380859375,15.195,78.265,"Kurnool","Sanjamala","SANJAMALA KURNOOL","Buffer",971,0.496395469,0.503604531,0,0,0,0,0
"11-28-552-05300-594568",0.183544308,0.006329114,22660.193359375,15.175,78.275,"Kurnool","Sanjamala","SANJAMALA KURNOOL","Buffer",650,0.506153846,0.493846154,0,0,0,0,0
"11-28-552-05300-594569",0.285578758,0.015180266,24620.791015625,15.155,78.295,"Kurnool","Sanjamala","SANJAMALA KURNOOL","Buffer",4130,0.510653753,0.489346247,0,0,0,0,0
"11-28-552-05300-594570",0.035714287,0,18434.822265625,15.145,78.265,"Kurnool","Sanjamala","SANJAMALA KURNOOL","Buffer",375,0.549333333,0.450666667,0,0,1,1,0
"11-28-552-05300-594571",0.336046517,0.038372092,23992.255859375,15.115,78.285,"Kurnool","Sanjamala","SANJAMALA KURNOOL","Buffer",3331,0.519963975,0.480036025,0,0,0,0,0
"11-28-552-05300-594572",0.753086448,0.037037037,23511.78515625,15.105,78.255,"Kurnool","Sanjamala","SANJAMALA KURNOOL","Buffer",604,0.504966887,0.495033113,0,0,0,0,0
"11-28-552-05300-594573",0.276111692,0.010341262,24542.41796875,15.125,78.225,"Kurnool","Sanjamala","SANJAMALA KURNOOL","Buffer",3784,0.513213531,0.486786469,0,0,0,0,0
"11-28-552-05300-594575",0.223372787,0.030325444,25173.904296875,15.055,78.205,"Kurnool","Sanjamala","SANJAMALA KURNOOL","Buffer",5156,0.512218774,0.487781226,0,0,0,0,0
"11-28-552-05300-594576",0.152492672,0.013196481,23895.806640625,15.085,78.245,"Kurnool","Sanjamala","SANJAMALA KURNOOL","Buffer",2695,0.504267161,0.495732839,0,0,0,0,0
"11-28-552-05300-594577",0,0,21391.111328125,15.075,78.235,"Kurnool","Sanjamala","SANJAMALA KURNOOL","Buffer",228,0.49122807,0.50877193,0,1,1,0,0
"11-28-552-05300-594578",0,0,30669.732421875,15.075,78.265,"Kurnool","Sanjamala","SANJAMALA KURNOOL","Buffer",544,0.512867647,0.487132353,0,1,1,0,0
"11-28-552-05300-594579",0.076023392,0.011695907,20961.078125,15.085,78.285,"Kurnool","Sanjamala","SANJAMALA KURNOOL","Buffer",1417,0.505292872,0.494707128,0,0,0,0,0
"11-28-552-05300-594580",0.084429063,0.016608996,24670.2578125,15.005,78.375,"Kurnool","Sanjamala","SANJAMALA KURNOOL","Buffer",5642,0.506557958,0.493442042,0,0,0,0,0
"11-28-552-05301-594581",0.087982833,0.008583691,20251.1171875,15.085,78.055,"Kurnool","Kolimigundla","KOLIMIGUNDLA KURNOOL","Buffer",5810,0.520998279,0.479001721,0,0,0,0,0
"11-28-552-05301-594582",0.272547066,0.026759168,21574.1640625,15.075,78.105,"Kurnool","Kolimigundla","KOLIMIGUNDLA KURNOOL","Buffer",3957,0.51225676,0.48774324,0,0,0,0,0
"11-28-552-05301-594583",0.308707118,0.02110818,21733.57421875,15.105,78.115,"Kurnool","Kolimigundla","KOLIMIGUNDLA KURNOOL","Buffer",3249,0.507232995,0.492767005,0,0,0,0,0
"11-28-552-05301-594584",0.484177202,0,26865.859375,15.115,78.145,"Kurnool","Kolimigundla","KOLIMIGUNDLA KURNOOL","Buffer",1194,0.523450586,0.476549414,0,0,1,0,0
"11-28-552-05301-594585",0.127962083,0,23746.77734375,15.095,78.135,"Kurnool","Kolimigundla","KOLIMIGUNDLA KURNOOL","Buffer",828,0.506038647,0.493961353,0,0,1,0,0
"11-28-552-05301-594586",0.002680965,0,18765.3203125,15.075,78.175,"Kurnool","Kolimigundla","KOLIMIGUNDLA KURNOOL","Buffer",1518,0.503293808,0.496706192,0,0,1,1,0
"11-28-552-05301-594587",0.041131105,0,20518.443359375,15.035,78.155,"Kurnool","Kolimigundla","KOLIMIGUNDLA KURNOOL","Buffer",1595,0.514106583,0.485893417,0,0,1,0,0
"11-28-552-05301-594588",0.243326485,0.035934292,22078.673828125,15.055,78.095,"Kurnool","Kolimigundla","KOLIMIGUNDLA KURNOOL","Buffer",3891,0.519146749,0.480853251,0,0,0,0,0
"11-28-552-05301-594589",0.181614354,0.003363229,20625.990234375,15.025,78.085,"Kurnool","Kolimigundla","KOLIMIGUNDLA KURNOOL","Buffer",3658,0.520776381,0.479223619,0,0,0,0,0
"11-28-552-05301-594590",0.013422819,0,19425.37890625,15.005,78.095,"Kurnool","Kolimigundla","KOLIMIGUNDLA KURNOOL","Buffer",1189,0.518082422,0.481917578,0,0,1,0,0
"11-28-552-05301-594591",0,0,23079.9375,14.985,78.105,"Kurnool","Kolimigundla","KOLIMIGUNDLA KURNOOL","Buffer",616,0.517857143,0.482142857,0,1,1,0,0
"11-28-552-05301-594592",0.475177318,0.035460994,24075.783203125,14.985,78.135,"Kurnool","Kolimigundla","KOLIMIGUNDLA KURNOOL","Buffer",1177,0.521665251,0.478334749,0,0,0,0,0
"11-28-552-05301-594593",0.014705882,0,17324.53515625,15.025,78.125,"Kurnool","Kolimigundla","KOLIMIGUNDLA KURNOOL","Buffer",294,0.489795918,0.510204082,0,0,1,1,0
"11-28-552-05301-594594",0.140529528,0.00407332,21243.658203125,15.015,78.155,"Kurnool","Kolimigundla","KOLIMIGUNDLA KURNOOL","Buffer",2028,0.499506903,0.500493097,0,0,0,0,0
"11-28-552-05301-594595",0.015384615,0,18429.029296875,15.005,78.165,"Kurnool","Kolimigundla","KOLIMIGUNDLA KURNOOL","Buffer",257,0.564202335,0.435797665,0,0,1,1,0
"11-28-552-05301-594596",0.110795453,0.002840909,21965.21875,14.995,78.185,"Kurnool","Kolimigundla","KOLIMIGUNDLA KURNOOL","Buffer",1387,0.49963951,0.50036049,0,0,0,0,0
"11-28-552-05301-594597",0.410256416,0.054945055,21531.1875,14.995,78.195,"Kurnool","Kolimigundla","KOLIMIGUNDLA KURNOOL","Buffer",1194,0.495812395,0.504187605,0,0,0,0,0
"11-28-552-05301-594598",0.061810154,0.011037528,20762.841796875,15.035,78.245,"Kurnool","Kolimigundla","KOLIMIGUNDLA KURNOOL","Buffer",1849,0.505137912,0.494862088,0,0,0,0,0
"11-28-552-05301-594599",0,0,19152.115234375,14.995,78.215,"Kurnool","Kolimigundla","KOLIMIGUNDLA KURNOOL","Buffer",1212,0.54290429,0.45709571,0,1,1,0,0
"11-28-552-05301-594600",0.184873953,0.012605042,20364.626953125,15.065,78.145,"Kurnool","Kolimigundla","KOLIMIGUNDLA KURNOOL","Buffer",1055,0.50521327,0.49478673,0,0,0,0,0
"11-28-552-05301-594601",NA,NA,NA,15.025,78.045,"Kurnool","Kolimigundla","KOLIMIGUNDLA KURNOOL","Buffer",NA,NA,NA,NA,NA,NA,NA,0
"11-28-552-05302-594602",0.195758566,0.027732464,21631.638671875,15.155,78.375,"Kurnool","Uyyalawada","UYYALAWADA KURNOOL","Buffer",2621,0.507821442,0.492178558,0,0,0,0,0
"11-28-552-05302-594603",0.145502642,0.031746034,25542.76171875,15.135,78.415,"Kurnool","Uyyalawada","UYYALAWADA KURNOOL","Buffer",1556,0.504498715,0.495501285,0,0,0,0,0
"11-28-552-05302-594604",0.00877193,0,18900.140625,15.125,78.385,"Kurnool","Uyyalawada","UYYALAWADA KURNOOL","Buffer",458,0.475982533,0.524017467,0,0,1,1,0
"11-28-552-05302-594605",0.006289308,0.006289308,20044.76953125,15.115,78.365,"Kurnool","Uyyalawada","UYYALAWADA KURNOOL","Buffer",684,0.495614035,0.504385965,0,0,0,0,0
"11-28-552-05302-594606",0.025974026,0.004329004,22438.53125,15.135,78.345,"Kurnool","Uyyalawada","UYYALAWADA KURNOOL","Buffer",941,0.524973433,0.475026567,0,0,0,0,0
"11-28-552-05302-594607",0.197802201,0,24524.208984375,15.135,78.315,"Kurnool","Uyyalawada","UYYALAWADA KURNOOL","Buffer",363,0.50137741,0.49862259,0,0,1,0,0
"11-28-552-05302-594608",0.149647892,0.014084507,24476.119140625,15.115,78.335,"Kurnool","Uyyalawada","UYYALAWADA KURNOOL","Buffer",2158,0.49304912,0.50695088,0,0,0,0,0
"11-28-552-05302-594609",0.213815793,0.016447369,23019.16796875,15.095,78.315,"Kurnool","Uyyalawada","UYYALAWADA KURNOOL","Buffer",1362,0.494860499,0.505139501,0,0,0,0,0
"11-28-552-05302-594610",0.411214948,0.112149529,28564.103515625,15.065,78.355,"Kurnool","Uyyalawada","UYYALAWADA KURNOOL","Buffer",453,0.503311258,0.496688742,0,0,0,0,0
"11-28-552-05302-594611",0.489795923,0.134110793,26054.828125,15.095,78.345,"Kurnool","Uyyalawada","UYYALAWADA KURNOOL","Buffer",1321,0.495836488,0.504163512,0,0,0,0,0
"11-28-552-05302-594612",0.197841734,0.050359711,22112.859375,15.085,78.375,"Kurnool","Uyyalawada","UYYALAWADA KURNOOL","Buffer",1173,0.510656436,0.489343564,0,0,0,0,0
"11-28-552-05302-594613",0.031062124,0.007014028,23028.14453125,15.115,78.405,"Kurnool","Uyyalawada","UYYALAWADA KURNOOL","Buffer",4091,0.510388658,0.489611342,0,0,0,0,0
"11-28-552-05302-594614",0.002890173,0,21154.638671875,15.095,78.425,"Kurnool","Uyyalawada","UYYALAWADA KURNOOL","Buffer",1409,0.505322924,0.494677076,0,0,1,0,0
"11-28-552-05302-594615",0.100000001,0.081818178,23494.3046875,15.105,78.445,"Kurnool","Uyyalawada","UYYALAWADA KURNOOL","Buffer",1319,0.486732373,0.513267627,0,0,0,0,0
"11-28-552-05302-594616",0.319391638,0.091254756,20889.708984375,15.095,78.465,"Kurnool","Uyyalawada","UYYALAWADA KURNOOL","Buffer",1093,0.494967978,0.505032022,0,0,0,0,0
"11-28-552-05302-594617",0.293023258,0.002325581,23967.53515625,15.075,78.445,"Kurnool","Uyyalawada","UYYALAWADA KURNOOL","Buffer",1735,0.495677233,0.504322767,0,0,0,0,0
"11-28-552-05302-594618",0.216513768,0,23723.259765625,15.065,78.395,"Kurnool","Uyyalawada","UYYALAWADA KURNOOL","Buffer",2043,0.479686735,0.520313265,0,0,1,0,0
"11-28-552-05302-594619",0.405572742,0.003095975,25914.9453125,15.045,78.415,"Kurnool","Uyyalawada","UYYALAWADA KURNOOL","Buffer",1289,0.512800621,0.487199379,0,0,0,0,0
"11-28-552-05302-594620",0.356818169,0.138636366,27298.162109375,15.055,78.445,"Kurnool","Uyyalawada","UYYALAWADA KURNOOL","Buffer",1719,0.515997673,0.484002327,0,0,0,0,0
"11-28-552-05303-594622",0.148514852,0.00330033,22377.39453125,15.055,78.565,"Kurnool","Chagalamarri","CHAGALAMARRI KURNOOL","Buffer",1238,0.515347334,0.484652666,0,0,0,0,0
"11-28-552-05303-594623",0.075342469,0,21648.95703125,15.025,78.525,"Kurnool","Chagalamarri","CHAGALAMARRI KURNOOL","Buffer",572,0.491258741,0.508741259,0,0,1,0,0
"11-28-552-05303-594624",0.048192769,0,26480.30859375,15.035,78.545,"Kurnool","Chagalamarri","CHAGALAMARRI KURNOOL","Buffer",1313,0.511043412,0.488956588,0,0,1,0,0
"11-28-552-05303-594625",0,0,26409.333984375,15.035,78.575,"Kurnool","Chagalamarri","CHAGALAMARRI KURNOOL","Buffer",1261,0.524187153,0.475812847,0,1,1,0,0
"11-28-552-05303-594626",0.062325582,0.029767442,20618.140625,15.055,78.615,"Kurnool","Chagalamarri","CHAGALAMARRI KURNOOL","Buffer",4760,0.519537815,0.480462185,0,0,0,0,0
"11-28-552-05303-594627",0,0,22869.380859375,15.035,78.635,"Kurnool","Chagalamarri","CHAGALAMARRI KURNOOL","Buffer",2501,0.510195922,0.489804078,0,1,1,0,0
"11-28-552-05303-594628",0.048169557,0.001926782,20431.16796875,15.005,78.615,"Kurnool","Chagalamarri","CHAGALAMARRI KURNOOL","Buffer",2258,0.506200177,0.493799823,0,0,0,0,0
"11-28-552-05303-594629",0.039920159,0.003992016,22546.35546875,15.005,78.555,"Kurnool","Chagalamarri","CHAGALAMARRI KURNOOL","Buffer",2270,0.500440529,0.499559471,0,0,0,0,0
"11-28-552-05303-594630",0.208823532,0.00882353,19224.873046875,15.005,78.525,"Kurnool","Chagalamarri","CHAGALAMARRI KURNOOL","Buffer",1548,0.514857881,0.485142119,0,0,0,0,0
"11-28-552-05303-594631",0.023529412,0.005882353,19876.72265625,14.985,78.545,"Kurnool","Chagalamarri","CHAGALAMARRI KURNOOL","Buffer",749,0.499332443,0.500667557,0,0,0,0,0
"11-28-552-05303-594632",0.052910052,0,25111.560546875,14.985,78.565,"Kurnool","Chagalamarri","CHAGALAMARRI KURNOOL","Buffer",763,0.5163827,0.4836173,0,0,1,0,0
"11-28-552-05303-594633",0.108695649,0.038043477,23636.509765625,14.975,78.525,"Kurnool","Chagalamarri","CHAGALAMARRI KURNOOL","Buffer",809,0.499381953,0.500618047,0,0,0,0,0
"11-28-552-05303-594634",0.029411765,0,17890.234375,14.935,78.495,"Kurnool","Chagalamarri","CHAGALAMARRI KURNOOL","Buffer",142,0.492957746,0.507042254,0,0,1,1,0
"11-28-552-05303-594635",0.003831418,0.003831418,20568.98828125,14.955,78.565,"Kurnool","Chagalamarri","CHAGALAMARRI KURNOOL","Buffer",1118,0.5,0.5,0,0,0,0,0
"11-28-552-05303-594636",0.411464721,0.177070588,23347.40234375,14.965,78.585,"Kurnool","Chagalamarri","CHAGALAMARRI KURNOOL","Buffer",21502,0.500604595,0.499395405,0,0,0,0,0
"11-28-552-05303-594637",0,0,23536.470703125,14.985,78.615,"Kurnool","Chagalamarri","CHAGALAMARRI KURNOOL","Buffer",2327,0.512247529,0.487752471,0,1,1,0,0
"11-28-552-05303-594638",0.025547445,0,26454.9296875,14.975,78.635,"Kurnool","Chagalamarri","CHAGALAMARRI KURNOOL","Buffer",2243,0.503343736,0.496656264,0,0,1,0,0
