"shrid2","lat","lon","d_name","sd_name","y_cons","y_05k","y_10k","wave","D","R_PC1","R_PC1_scaled"
"11-28-550-05170-591914",14.615,79.865,"Nellore","Buchireddipalem",0,0,0,"Holdout",NA,37.0524784007743,0.765597783560916
"11-28-550-05170-591915",14.575,79.875,"Nellore","Buchireddipalem",0,0,0,"Holdout",NA,8.40142568614064,0.173594673330316
"11-28-550-05170-591916",14.545,79.905,"Nellore","Buchireddipalem",0,0,0,"Holdout",NA,-19.2734652028814,-0.398238468187222
"11-28-550-05170-591917",14.535,79.915,"Nellore","Buchireddipalem",0,0,0,"Holdout",NA,-42.941890185347,-0.887287905338362
"11-28-550-05170-591918",14.555,79.895,"Nellore","Buchireddipalem",0,0,0,"Holdout",NA,8.7592346260428,0.180987909711547
"11-28-550-05170-591919",14.525,79.885,"Nellore","Buchireddipalem",0,0,0,"Holdout",NA,-32.3108226433847,-0.6676232000796
"11-28-550-05170-591921",14.525,79.845,"Nellore","Buchireddipalem",0,0,1,"Holdout",NA,-8.20977653970818,-0.16963471793562
"11-28-550-05170-591922",14.495,79.845,"Nellore","Buchireddipalem",0,0,0,"Holdout",NA,4.89980211986671,0.101242286744809
"11-28-550-05170-591923",14.485,79.875,"Nellore","Buchireddipalem",0,0,0,"Holdout",NA,-44.1504070742971,-0.91225891649633
"11-28-550-05170-591924",14.505,79.875,"Nellore","Buchireddipalem",0,0,0,"Holdout",NA,21.2256124317987,0.43857476028293
"11-28-550-05170-591925",14.505,79.905,"Nellore","Buchireddipalem",0,0,0,"Holdout",NA,-87.3883115114471,-1.80566322389103
"11-28-550-05170-591926",14.485,79.905,"Nellore","Buchireddipalem",0,0,0,"Holdout",NA,-80.5243774698389,-1.6638370110282
"11-28-550-05170-591927",14.495,79.925,"Nellore","Buchireddipalem",0,0,0,"Holdout",NA,-52.024691262464,-1.07496151512907
"11-28-550-05171-591928",14.635,79.715,"Nellore","Sangam",0,0,0,"Buffer",0,-11.1007831438305,-0.229370215907863
"11-28-550-05171-591929",14.655,79.735,"Nellore","Sangam",0,0,0,"Buffer",0,-36.7476486002698,-0.759299230003843
"11-28-550-05171-591931",14.635,79.745,"Nellore","Sangam",0,0,0,"Buffer",0,-1.59720199332206,-0.0330022270780383
"11-28-550-05171-591932",14.595,79.675,"Nellore","Sangam",0,0,0,"Buffer",0,-35.8661918009666,-0.741086106321485
"11-28-550-05171-591933",14.595,79.735,"Nellore","Sangam",0,0,0,"Buffer",0,35.4593160303735,0.73267902529491
"11-28-550-05171-591934",14.575,79.795,"Nellore","Sangam",0,0,0,"Buffer",0,-56.0512692800666,-1.15816078650486
"11-28-550-05171-591935",14.605,79.775,"Nellore","Sangam",0,0,0,"Buffer",0,-8.8778660849464,-0.183439135268305
"11-28-550-05171-591936",14.635,79.775,"Nellore","Sangam",0,0,0,"Buffer",0,4.50692115523077,0.0931243737546139
"11-28-550-05171-591937",14.635,79.795,"Nellore","Sangam",0,0,0,"Buffer",0,2.59642072996852,0.0536486098056522
"11-28-550-05171-591938",14.665,79.815,"Nellore","Sangam",0,0,0,"Buffer",0,-5.39483964418325,-0.111471012264782
"11-28-550-05171-591939",14.625,79.835,"Nellore","Sangam",0,0,1,"Buffer",0,-32.9117410513583,-0.680039692068862
"11-28-550-05171-591941",14.605,79.815,"Nellore","Sangam",0,0,0,"Buffer",0,-6.83951088009459,-0.14132156866278
"11-28-550-05171-591942",14.565,79.835,"Nellore","Sangam",0,0,0,"Buffer",0,76.2975519999888,1.57650012154368
"11-28-550-05171-591943",14.545,79.805,"Nellore","Sangam",0,0,0,"Buffer",0,-110.514726381451,-2.28351336321708
"11-28-550-05171-591944",14.545,79.825,"Nellore","Sangam",0,0,1,"Buffer",0,-6.62599907837041,-0.136909875593398
"11-28-550-05172-591945",14.555,79.515,"Nellore","Chejerla",0,0,0,"Control",0,-50.7948497612681,-1.04954988362463
"11-28-550-05172-591946",14.525,79.525,"Nellore","Chejerla",0,0,1,"Control",0,-53.6147042239425,-1.10781519865259
"11-28-550-05172-591947",14.525,79.505,"Nellore","Chejerla",1,0,1,"Control",0,-38.1327470297949,-0.787918861764723
"11-28-550-05172-591948",14.495,79.475,"Nellore","Chejerla",1,0,1,"Control",0,-56.0692353217318,-1.15853201030073
"11-28-550-05172-591949",14.495,79.515,"Nellore","Chejerla",0,0,0,"Control",0,-59.6165736574024,-1.23182897947927
"11-28-550-05172-591950",14.495,79.545,"Nellore","Chejerla",0,0,1,"Control",0,-59.157160158563,-1.22233633629775
"11-28-550-05172-591951",14.515,79.565,"Nellore","Chejerla",0,0,0,"Control",0,-84.1520128365063,-1.73879311966545
"11-28-550-05172-591952",14.535,79.585,"Nellore","Chejerla",0,0,0,"Control",0,-74.0844911679082,-1.53077269544278
"11-28-550-05172-591953",14.525,79.615,"Nellore","Chejerla",0,0,1,"Control",0,-54.0804145848997,-1.11743795090882
"11-28-550-05172-591954",14.555,79.625,"Nellore","Chejerla",0,0,0,"Control",0,-94.0348701964299,-1.94299791288241
"11-28-550-05172-591955",14.555,79.665,"Nellore","Chejerla",1,0,0,"Control",0,-21.3717729070095,-0.441594804843926
"11-28-550-05172-591956",14.565,79.685,"Nellore","Chejerla",1,0,0,"Control",0,-35.8619673297493,-0.740998818076804
"11-28-550-05172-591957",14.525,79.645,"Nellore","Chejerla",0,0,0,"Control",0,7.69680781908381,0.159035488612868
"11-28-550-05172-591958",14.505,79.605,"Nellore","Chejerla",0,0,0,"Control",0,-53.8648371258809,-1.11298357614271
"11-28-550-05172-591959",14.475,79.625,"Nellore","Chejerla",0,0,0,"Control",0,-113.181666944518,-2.33861909087955
"11-28-550-05172-591960",14.455,79.595,"Nellore","Chejerla",1,0,0,"Control",0,-51.5398617178291,-1.06494371225061
"11-28-550-05172-591961",14.405,79.595,"Nellore","Chejerla",0,0,1,"Control",0,-1.06691874264463,-0.0220452358347848
"11-28-550-05172-591962",14.435,79.635,"Nellore","Chejerla",0,0,0,"Control",0,-38.4415129027745,-0.794298744520084
"11-28-550-05173-591963",14.615,79.295,"Nellore","Ananthasagaram",0,0,1,"Treatment",1,-159.874449104971,-3.30340989768258
"11-28-550-05173-591964",14.635,79.325,"Nellore","Ananthasagaram",0,0,0,"Treatment",1,-22.0519306304886,-0.45564858121848
"11-28-550-05173-591966",14.615,79.375,"Nellore","Ananthasagaram",0,0,0,"Treatment",1,-172.567360802441,-3.56567751059116
"11-28-550-05173-591967",14.625,79.425,"Nellore","Ananthasagaram",0,0,0,"Treatment",1,16.474619877789,0.340407255002415
"11-28-550-05173-591968",14.605,79.435,"Nellore","Ananthasagaram",0,0,0,"Treatment",1,-4.36934530037617,-0.0902817091315114
"11-28-550-05173-591969",14.575,79.395,"Nellore","Ananthasagaram",0,0,0,"Treatment",1,57.0481209931389,1.17875826054727
"11-28-550-05173-591970",14.585,79.365,"Nellore","Ananthasagaram",0,0,0,"Treatment",1,49.02318754057,1.01294286763196
"11-28-550-05173-591971",14.585,79.325,"Nellore","Ananthasagaram",0,0,0,"Treatment",1,-63.4419675884265,-1.31087127951548
"11-28-550-05173-591972",14.555,79.335,"Nellore","Ananthasagaram",0,0,0,"Treatment",1,-50.1126842667663,-1.03545462162991
"11-28-550-05173-591973",14.525,79.335,"Nellore","Ananthasagaram",0,0,0,"Treatment",1,-21.4704091463882,-0.44363287866534
"11-28-550-05173-591974",14.505,79.325,"Nellore","Ananthasagaram",0,0,0,"Treatment",1,34.2624746415945,0.707949259458138
"11-28-550-05173-591975",14.535,79.365,"Nellore","Ananthasagaram",0,0,0,"Treatment",1,-59.1541066133332,-1.22227324234126
"11-28-550-05173-591976",14.545,79.395,"Nellore","Ananthasagaram",0,0,0,"Treatment",1,-51.8550368708605,-1.07145602691913
"11-28-550-05173-591977",14.565,79.425,"Nellore","Ananthasagaram",1,0,1,"Treatment",1,-27.6737094435437,-0.571808729870094
"11-28-550-05173-591978",14.605,79.475,"Nellore","Ananthasagaram",0,0,0,"Treatment",1,-38.8542750602647,-0.80282745316662
"11-28-550-05173-591979",14.575,79.465,"Nellore","Ananthasagaram",0,0,0,"Treatment",1,15.3760487069675,0.31770800006007
"11-28-550-05173-591980",14.605,79.505,"Nellore","Ananthasagaram",0,0,0,"Treatment",1,-20.5951821740225,-0.425548478941571
"11-28-550-05173-591981",14.585,79.515,"Nellore","Ananthasagaram",0,0,0,"Treatment",1,-79.833352266714,-1.64955868507724
"11-28-550-05174-591982",14.495,79.365,"Nellore","Kaluvoya",0,0,0,"Buffer",0,-31.4958166933894,-0.650783118772317
"11-28-550-05174-591983",14.505,79.395,"Nellore","Kaluvoya",1,0,0,"Buffer",0,-71.5572827841729,-1.47855418751313
"11-28-550-05174-591984",14.525,79.395,"Nellore","Kaluvoya",0,0,0,"Buffer",0,-61.6267915884673,-1.27336515894481
"11-28-550-05174-591985",14.495,79.415,"Nellore","Kaluvoya",0,0,0,"Buffer",0,-40.1991773163954,-0.830616530465649
"11-28-550-05174-591986",14.535,79.425,"Nellore","Kaluvoya",0,0,0,"Buffer",0,17.0527004552372,0.35235185973376
"11-28-550-05174-591987",14.535,79.435,"Nellore","Kaluvoya",0,0,0,"Buffer",0,15.358842027215,0.317352466599165
"11-28-550-05174-591988",14.535,79.465,"Nellore","Kaluvoya",0,0,0,"Buffer",0,-6.43205962979988,-0.132902596772138
"11-28-550-05174-591990",14.475,79.445,"Nellore","Kaluvoya",0,0,0,"Buffer",0,-72.9604198785973,-1.50754654364931
"11-28-550-05174-591991",14.465,79.385,"Nellore","Kaluvoya",0,0,0,"Buffer",0,-73.8347536360402,-1.52561248729687
"11-28-550-05174-591992",14.445,79.375,"Nellore","Kaluvoya",0,0,0,"Buffer",0,-122.0500608907,-2.52186250783812
"11-28-550-05174-591993",14.415,79.385,"Nellore","Kaluvoya",0,0,0,"Buffer",0,-118.897779781274,-2.456728418711
"11-28-550-05174-591994",14.405,79.395,"Nellore","Kaluvoya",0,0,1,"Buffer",0,-105.17750016852,-2.17323278995054
"11-28-550-05174-591995",14.435,79.415,"Nellore","Kaluvoya",1,0,1,"Buffer",0,20.78857032626,0.429544366588235
"11-28-550-05174-591996",14.445,79.475,"Nellore","Kaluvoya",0,0,0,"Buffer",0,-64.9373691126627,-1.34177005179477
"11-28-550-05174-591997",14.475,79.495,"Nellore","Kaluvoya",0,0,0,"Buffer",0,-110.324785278565,-2.27958870031589
"11-28-550-05174-591998",14.425,79.495,"Nellore","Kaluvoya",0,0,0,"Buffer",0,-94.9093053405491,-1.96106595143477
"11-28-550-05174-591999",14.415,79.515,"Nellore","Kaluvoya",0,0,0,"Buffer",0,-52.0833062371021,-1.07617264854317
"11-28-550-05174-592000",14.465,79.555,"Nellore","Kaluvoya",0,0,0,"Buffer",0,-125.745629247862,-2.59822228363067
"11-28-550-05174-592001",14.435,79.555,"Nellore","Kaluvoya",0,0,0,"Buffer",0,-40.490810515654,-0.836642408911624
"11-28-550-05174-592002",14.375,79.555,"Nellore","Kaluvoya",0,0,0,"Buffer",0,9.84718535188584,0.203467719437622
"11-28-550-05175-592004",14.385,79.425,"Nellore","Rapur",1,0,0,"Buffer",0,-98.6125829343402,-2.03758501952653
"11-28-550-05175-592005",14.395,79.465,"Nellore","Rapur",0,0,0,"Buffer",0,-8.15130809236217,-0.168426612145444
"11-28-550-05175-592006",14.345,79.455,"Nellore","Rapur",0,0,0,"Buffer",0,-103.590039323753,-2.14043183960391
"11-28-550-05175-592007",14.365,79.505,"Nellore","Rapur",0,0,1,"Buffer",0,-43.0726654706372,-0.889990053018735
"11-28-550-05175-592008",14.355,79.505,"Nellore","Rapur",1,0,0,"Buffer",0,-98.2680138016622,-2.03046535100103
"11-28-550-05175-592010",14.335,79.525,"Nellore","Rapur",0,0,1,"Buffer",0,8.0804167241628,0.166961817435087
"11-28-550-05175-592011",14.315,79.535,"Nellore","Rapur",1,0,1,"Buffer",0,16.9235858196647,0.349684025270694
"11-28-550-05175-592013",14.305,79.485,"Nellore","Rapur",0,0,0,"Buffer",0,-72.2845857699929,-1.49358210407779
"11-28-550-05175-592014",14.285,79.515,"Nellore","Rapur",0,0,0,"Buffer",0,-85.1732516128209,-1.75989449202646
"11-28-550-05175-592017",14.335,79.605,"Nellore","Rapur",0,0,0,"Buffer",0,88.2496981692925,1.82346164776168
"11-28-550-05175-592018",14.315,79.635,"Nellore","Rapur",0,0,0,"Buffer",0,8.00422131206869,0.165387427781963
"11-28-550-05175-592019",14.305,79.625,"Nellore","Rapur",0,0,0,"Buffer",0,-20.7494168750057,-0.4287353573993
"11-28-550-05175-592020",14.295,79.615,"Nellore","Rapur",0,0,0,"Buffer",0,-55.246065414492,-1.14152324101787
"11-28-550-05175-592021",14.275,79.625,"Nellore","Rapur",0,0,0,"Buffer",0,-70.9620787948464,-1.46625576984546
"11-28-550-05175-592023",14.265,79.575,"Nellore","Rapur",0,0,0,"Buffer",0,-83.535647035582,-1.72605744552386
"11-28-550-05175-592024",14.265,79.555,"Nellore","Rapur",1,1,1,"Buffer",0,-37.5587119513389,-0.776057847259875
"11-28-550-05175-592025",14.265,79.595,"Nellore","Rapur",0,0,0,"Buffer",0,-97.5396558407053,-2.01541563598558
"11-28-550-05175-592026",14.255,79.605,"Nellore","Rapur",1,0,0,"Buffer",0,-63.6508714250404,-1.3151877603878
"11-28-550-05175-592027",14.255,79.625,"Nellore","Rapur",0,0,0,"Buffer",0,-33.0668712099753,-0.683245072942877
"11-28-550-05175-592028",14.235,79.625,"Nellore","Rapur",0,0,0,"Buffer",0,-63.944478851747,-1.32125443135896
"11-28-550-05175-592029",14.245,79.635,"Nellore","Rapur",0,0,0,"Buffer",0,-93.9029111103655,-1.94027130488824
"11-28-550-05175-592030",14.235,79.615,"Nellore","Rapur",0,0,1,"Buffer",0,-71.0372813019129,-1.46780964357303
"11-28-550-05175-592031",14.225,79.595,"Nellore","Rapur",0,0,1,"Buffer",0,-45.9558853417243,-0.949564657420283
"11-28-550-05175-592032",14.225,79.605,"Nellore","Rapur",0,0,0,"Buffer",0,-33.6010051319375,-0.694281628780133
"11-28-550-05175-592033",14.215,79.575,"Nellore","Rapur",0,0,0,"Buffer",0,-45.7916939614407,-0.946172048821602
"11-28-550-05175-592034",14.225,79.525,"Nellore","Rapur",0,0,0,"Buffer",0,-58.1415527105079,-1.20135132140108
"11-28-550-05175-592035",14.255,79.495,"Nellore","Rapur",0,0,0,"Buffer",0,-26.8662218436173,-0.555123996663593
"11-28-550-05175-592036",14.215,79.485,"Nellore","Rapur",1,0,0,"Buffer",0,-72.0240226933205,-1.4881982128352
"11-28-550-05175-592037",14.185,79.535,"Nellore","Rapur",0,0,0,"Buffer",0,-117.02465164643,-2.41802486066958
"11-28-550-05175-592038",14.175,79.535,"Nellore","Rapur",1,0,0,"Buffer",0,-85.9959577584566,-1.77689367882329
"11-28-550-05175-592039",14.175,79.555,"Nellore","Rapur",0,0,0,"Buffer",0,-100.532973033256,-2.07726512911055
"11-28-550-05175-592040",14.195,79.575,"Nellore","Rapur",0,0,0,"Buffer",0,-24.8562530294961,-0.513592964583277
"11-28-550-05175-592041",14.165,79.585,"Nellore","Rapur",0,0,0,"Buffer",0,-90.1142505338185,-1.86198800872934
"11-28-550-05175-592042",14.155,79.615,"Nellore","Rapur",0,0,0,"Buffer",0,-50.8123154588663,-1.0499107690484
"11-28-550-05176-592043",14.515,79.685,"Nellore","Podalakur",0,0,0,"Treatment",1,-44.6502835704144,-0.922587627395021
"11-28-550-05176-592044",14.525,79.705,"Nellore","Podalakur",0,0,0,"Treatment",1,-16.1898328034942,-0.334522834788777
"11-28-550-05176-592045",14.575,79.725,"Nellore","Podalakur",0,0,0,"Treatment",1,-30.6936519019402,-0.634208368232248
"11-28-550-05176-592046",14.555,79.745,"Nellore","Podalakur",0,0,0,"Treatment",1,12.8096778201898,0.264680295908675
"11-28-550-05176-592047",14.535,79.725,"Nellore","Podalakur",0,0,0,"Treatment",1,9.95534375095689,0.205702545127462
"11-28-550-05176-592048",14.525,79.745,"Nellore","Podalakur",0,0,0,"Treatment",1,-69.1873747126939,-1.42958590131261
"11-28-550-05176-592049",14.505,79.745,"Nellore","Podalakur",0,1,1,"Treatment",1,-52.010522655833,-1.07466875593182
"11-28-550-05176-592050",14.505,79.765,"Nellore","Podalakur",0,0,0,"Treatment",1,-29.3584874971492,-0.606620499535832
"11-28-550-05176-592051",14.545,79.775,"Nellore","Podalakur",0,0,0,"Treatment",1,2.79720993298558,0.057797421853529
"11-28-550-05176-592052",14.485,79.785,"Nellore","Podalakur",1,1,1,"Treatment",1,-40.1044866957225,-0.82865998309176
"11-28-550-05176-592053",14.465,79.735,"Nellore","Podalakur",0,0,0,"Treatment",1,-29.1758331787056,-0.602846400004737
"11-28-550-05176-592054",14.485,79.675,"Nellore","Podalakur",0,0,0,"Treatment",1,-118.433717952627,-2.44713972929582
"11-28-550-05176-592055",14.435,79.675,"Nellore","Podalakur",0,0,0,"Treatment",1,6.60257373441976,0.136425848824289
"11-28-550-05176-592056",14.415,79.655,"Nellore","Podalakur",0,0,0,"Treatment",1,-1.46777781153494,-0.0303279966083881
"11-28-550-05176-592057",14.415,79.695,"Nellore","Podalakur",0,0,0,"Treatment",1,27.6098374324114,0.570488972804844
"11-28-550-05176-592058",14.435,79.725,"Nellore","Podalakur",0,1,1,"Treatment",1,5.60716903568615,0.115858273752694
"11-28-550-05176-592059",14.415,79.735,"Nellore","Podalakur",0,0,1,"Treatment",1,-11.2886962685697,-0.233252975658674
"11-28-550-05176-592060",14.415,79.755,"Nellore","Podalakur",0,0,0,"Treatment",1,-33.5172715392915,-0.692551481278367
"11-28-550-05176-592061",14.395,79.795,"Nellore","Podalakur",0,0,0,"Treatment",1,-48.7956349432756,-1.00824105626464
"11-28-550-05176-592062",14.385,79.765,"Nellore","Podalakur",0,0,0,"Treatment",1,-61.6633398613506,-1.27412033856896
"11-28-550-05176-592063",14.375,79.705,"Nellore","Podalakur",0,0,0,"Treatment",1,-44.7070133404513,-0.923759807720785
"11-28-550-05176-592064",14.385,79.675,"Nellore","Podalakur",0,0,0,"Treatment",1,3.82628845267711,0.0790607831127726
"11-28-550-05176-592065",14.385,79.655,"Nellore","Podalakur",0,0,0,"Treatment",1,10.7806057197011,0.222754541684715
"11-28-550-05176-592066",14.385,79.635,"Nellore","Podalakur",0,0,0,"Treatment",1,-42.4940923459499,-0.878035271017451
"11-28-550-05176-592067",14.375,79.615,"Nellore","Podalakur",0,0,0,"Treatment",1,-49.056964576941,-1.01364078651072
"11-28-550-05176-592068",14.355,79.645,"Nellore","Podalakur",0,0,0,"Treatment",1,-41.507770548991,-0.857655371636314
"11-28-550-05176-592069",14.365,79.665,"Nellore","Podalakur",0,0,0,"Treatment",1,-67.6829927919013,-1.39850157135956
"11-28-550-05176-592070",14.305,79.645,"Nellore","Podalakur",0,0,0,"Treatment",1,-95.5453230754959,-1.97420768416621
"11-28-550-05176-592071",14.295,79.645,"Nellore","Podalakur",0,0,0,"Treatment",1,-34.6326400453988,-0.715597811591093
"11-28-550-05176-592072",14.335,79.665,"Nellore","Podalakur",0,0,0,"Treatment",1,-77.5873205612534,-1.60314999746102
"11-28-550-05176-592073",14.325,79.675,"Nellore","Podalakur",0,0,0,"Treatment",1,-71.1811654320366,-1.47078265309538
"11-28-550-05176-592074",14.325,79.695,"Nellore","Podalakur",0,0,0,"Treatment",1,-18.33572083844,-0.378862301249139
"11-28-550-05176-592075",14.345,79.715,"Nellore","Podalakur",0,0,0,"Treatment",1,-59.8309529815122,-1.23625859775215
"11-28-550-05176-592076",14.365,79.715,"Nellore","Podalakur",0,0,0,"Treatment",1,-44.2699536651813,-0.914729050991067
"11-28-550-05176-592077",14.355,79.745,"Nellore","Podalakur",0,0,0,"Treatment",1,-61.3254879374189,-1.26713946454115
"11-28-550-05176-592078",14.345,79.775,"Nellore","Podalakur",0,0,0,"Treatment",1,-20.492625681038,-0.423429402779663
"11-28-550-05177-592079",14.515,79.795,"Nellore","Nellore",0,0,0,"Treatment",1,-58.4545252179101,-1.20781812384789
"11-28-550-05177-592080",14.495,79.815,"Nellore","Nellore",0,0,0,"Treatment",1,-0.334996555064269,-0.00692187489548345
"11-28-550-05177-592081",14.475,79.815,"Nellore","Nellore",0,0,0,"Treatment",1,-131.442236282684,-2.71592857233027
"11-28-550-05177-592082",14.455,79.785,"Nellore","Nellore",0,0,0,"Treatment",1,-56.939309390395,-1.17650993801982
"11-28-550-05177-592083",14.425,79.795,"Nellore","Nellore",0,0,0,"Treatment",1,-45.848346183962,-0.947342626819839
"11-28-550-05177-592084",14.435,79.825,"Nellore","Nellore",1,0,0,"Treatment",1,-83.4534513654696,-1.72435907538582
"11-28-550-05177-592085",14.425,79.835,"Nellore","Nellore",1,0,0,"Treatment",1,-64.3197219368212,-1.32900790121116
"11-28-550-05177-592086",14.395,79.835,"Nellore","Nellore",1,0,0,"Treatment",1,-36.5028505876705,-0.754241084801275
"11-28-550-05177-592087",14.405,79.865,"Nellore","Nellore",1,0,0,"Treatment",1,-9.90223741746327,-0.204605234152041
"11-28-550-05177-592088",14.425,79.865,"Nellore","Nellore",1,0,0,"Treatment",1,-49.2624905724021,-1.01788747265374
"11-28-550-05177-592089",14.455,79.855,"Nellore","Nellore",0,0,0,"Treatment",1,-32.1747699557998,-0.664812007939202
"11-28-550-05177-592090",14.465,79.895,"Nellore","Nellore",0,0,0,"Treatment",1,-59.9055324859057,-1.23779959867104
"11-28-550-05177-592091",14.455,79.935,"Nellore","Nellore",0,0,0,"Treatment",1,23.4730534266207,0.485012567376658
"11-28-550-05177-592092",14.435,79.915,"Nellore","Nellore",0,0,0,"Treatment",1,-100.024349671974,-2.06675568588645
"11-28-550-05177-592093",14.435,79.935,"Nellore","Nellore",0,0,0,"Treatment",1,-27.2953041359674,-0.563989920514495
"11-28-550-05177-592094",14.425,79.925,"Nellore","Nellore",0,0,0,"Treatment",1,-14.710907018882,-0.303964492901275
"11-28-550-05177-592095",14.385,79.895,"Nellore","Nellore",0,0,0,"Treatment",1,-12.1748487453439,-0.251563123896994
"11-28-550-05177-592096",14.385,79.985,"Nellore","Nellore",0,0,0,"Treatment",1,-1.38687121265189e-14,-7.11734435618274e-16
"11-28-550-05177-592098",14.465,80.045,"Nellore","Nellore",0,0,0,"Treatment",1,-1.38687121265189e-14,-7.11734435618274e-16
"11-28-550-05177-592099",14.445,80.045,"Nellore","Nellore",0,0,0,"Treatment",1,-1.38687121265189e-14,-7.11734435618274e-16
"11-28-550-05177-592102",14.385,80.025,"Nellore","Nellore",0,0,0,"Treatment",1,-1.38687121265189e-14,-7.11734435618274e-16
"11-28-550-05177-592103",14.365,80.035,"Nellore","Nellore",0,0,0,"Treatment",1,-1.38687121265189e-14,-7.11734435618274e-16
"11-28-550-05177-592104",14.345,80.015,"Nellore","Nellore",0,0,0,"Treatment",1,-1.38687121265189e-14,-7.11734435618274e-16
"11-28-550-05178-592109",14.515,79.935,"Nellore","Kovur",0,0,0,"Holdout",NA,-35.4259197598487,-0.731988974000191
"11-28-550-05178-592110",14.495,79.955,"Nellore","Kovur",0,0,0,"Holdout",NA,-55.9745281466264,-1.15657512087045
"11-28-550-05178-592111",14.475,79.965,"Nellore","Kovur",0,0,0,"Holdout",NA,-1.38687121265189e-14,-7.11734435618274e-16
