shrid2,state_name,district_name,subdistrict_name,clusters,wave,D,Ycons_raw,urban,tot_p,tot_f,Ylowinc_raw,Ymidinc_raw,Ylowinc,Ymidinc,Ycons
11-28-532-04309-569124,andhra pradesh,adilabad,talamadugu,TALAMADUGU ADILABAD,Holdout,NA,17838.92578125,0,1433,0.4926727145847872,0.16938111186027527,0.013029315508902073,0,0,1
11-28-532-04309-569125,andhra pradesh,adilabad,talamadugu,TALAMADUGU ADILABAD,Holdout,NA,20538.59375,0,1622,0.4913686806411837,0.2155388444662094,0.07268170267343521,0,0,0
11-28-532-04309-569126,andhra pradesh,adilabad,talamadugu,TALAMADUGU ADILABAD,Holdout,NA,18287.8125,0,1000,0.529,0.008547008968889713,0,0,1,1
11-28-532-04309-569127,andhra pradesh,adilabad,talamadugu,TALAMADUGU ADILABAD,Holdout,NA,19268.142578125,0,1783,0.498597868760516,0.03496503457427025,0.00699300691485405,0,0,0
11-28-532-04309-569128,andhra pradesh,adilabad,talamadugu,TALAMADUGU ADILABAD,Holdout,NA,20175.85546875,0,1670,0.5077844311377245,0.2010178118944168,0,0,1,0
11-28-532-04309-569129,andhra pradesh,adilabad,talamadugu,TALAMADUGU ADILABAD,Holdout,NA,20744.78515625,0,1486,0.5033647375504711,0.011204482056200504,0.002801120514050126,0,0,0
11-28-532-04309-569130,andhra pradesh,adilabad,talamadugu,TALAMADUGU ADILABAD,Holdout,NA,19375.69921875,0,564,0.49822695035460995,0.14615385234355927,0,0,1,0
11-28-532-04309-569131,andhra pradesh,adilabad,talamadugu,TALAMADUGU ADILABAD,Holdout,NA,18860.9375,0,2641,0.5096554335478986,0.1523076891899109,0.04153846204280853,0,0,1
11-28-532-04309-569132,andhra pradesh,adilabad,talamadugu,TALAMADUGU ADILABAD,Holdout,NA,17209.060546875,0,269,0.49814126394052044,0.23076923191547394,0,0,1,1
11-28-532-04309-569133,andhra pradesh,adilabad,talamadugu,TALAMADUGU ADILABAD,Holdout,NA,24386.205078125,0,672,0.5208333333333334,0.7368420958518982,0.4934210479259491,0,0,0
11-28-532-04309-569134,andhra pradesh,adilabad,talamadugu,TALAMADUGU ADILABAD,Holdout,NA,14848.7412109375,0,492,0.508130081300813,0.07017543911933899,0,0,1,1
11-28-532-04309-569135,andhra pradesh,adilabad,talamadugu,TALAMADUGU ADILABAD,Holdout,NA,21109.9765625,0,501,0.49500998003992014,0.5365853905677795,0.03252032399177551,0,0,0
11-28-532-04309-569136,andhra pradesh,adilabad,talamadugu,TALAMADUGU ADILABAD,Holdout,NA,14595.640625,0,325,0.49538461538461537,0.015625,0,0,1,1
11-28-532-04309-569137,andhra pradesh,adilabad,talamadugu,TALAMADUGU ADILABAD,Holdout,NA,18491.716796875,0,2524,0.49445324881141045,0.10787671059370041,0.008561643771827221,0,0,1
11-28-532-04309-569138,andhra pradesh,adilabad,talamadugu,TALAMADUGU ADILABAD,Holdout,NA,12452.96484375,0,534,0.5149812734082397,0,0,1,1,1
11-28-532-04309-569139,andhra pradesh,adilabad,talamadugu,TALAMADUGU ADILABAD,Holdout,NA,20361.923828125,0,1714,0.5075845974329055,0.011441648006439209,0,0,1,0
11-28-532-04309-569140,andhra pradesh,adilabad,talamadugu,TALAMADUGU ADILABAD,Holdout,NA,18502.373046875,0,2201,0.522489777373921,0.04572564736008644,0.003976142965257168,0,0,1
11-28-532-04309-569142,andhra pradesh,adilabad,talamadugu,TALAMADUGU ADILABAD,Holdout,NA,16572.677734375,0,561,0.5008912655971479,0.09302325546741486,0,0,1,1
11-28-532-04309-569143,andhra pradesh,adilabad,talamadugu,TALAMADUGU ADILABAD,Holdout,NA,21223.904296875,0,1094,0.5036563071297989,0.3905579447746277,0.19313304126262665,0,0,0
11-28-532-04309-569145,andhra pradesh,adilabad,talamadugu,TALAMADUGU ADILABAD,Holdout,NA,20211.904296875,0,2015,0.48933002481389576,0.11839323490858078,0.008456659503281116,0,0,0
11-28-532-04309-569146,andhra pradesh,adilabad,talamadugu,TALAMADUGU ADILABAD,Holdout,NA,17607.44140625,0,493,0.513184584178499,0.018018018454313278,0,0,1,1
11-28-532-04309-569147,andhra pradesh,adilabad,talamadugu,TALAMADUGU ADILABAD,Holdout,NA,21918.296875,0,657,0.5114155251141552,0.14465409517288208,0.01886792480945587,0,0,0
11-28-532-04310-569148,andhra pradesh,adilabad,gudihathnoor,GUDIHATHNOOR ADILABAD,Holdout,NA,17276.603515625,0,817,0.4847001223990208,0.03333333507180214,0.01904761977493763,0,0,1
11-28-532-04310-569149,andhra pradesh,adilabad,gudihathnoor,GUDIHATHNOOR ADILABAD,Holdout,NA,20309.076171875,0,636,0.48742138364779874,0.08552631735801697,0,0,1,0
11-28-532-04310-569150,andhra pradesh,adilabad,gudihathnoor,GUDIHATHNOOR ADILABAD,Holdout,NA,17117.537109375,0,1221,0.5118755118755118,0.0037735849618911743,0,0,1,1
11-28-532-04310-569151,andhra pradesh,adilabad,gudihathnoor,GUDIHATHNOOR ADILABAD,Holdout,NA,22736.923828125,0,471,0.524416135881104,0.10091742873191833,0.027522936463356018,0,0,0
11-28-532-04310-569152,andhra pradesh,adilabad,gudihathnoor,GUDIHATHNOOR ADILABAD,Holdout,NA,17922.72265625,0,2967,0.49915739804516346,0.04043545946478844,0.012441679835319519,0,0,1
11-28-532-04310-569153,andhra pradesh,adilabad,gudihathnoor,GUDIHATHNOOR ADILABAD,Holdout,NA,16159.9677734375,0,1464,0.5109289617486339,0.10256410390138626,0.006410256493836641,0,0,1
11-28-532-04310-569154,andhra pradesh,adilabad,gudihathnoor,GUDIHATHNOOR ADILABAD,Holdout,NA,17251.259765625,0,5117,0.48719953097518076,0.12083730101585388,0.019029496237635612,0,0,1
11-28-532-04310-569155,andhra pradesh,adilabad,gudihathnoor,GUDIHATHNOOR ADILABAD,Holdout,NA,16422.96484375,0,859,0.4970896391152503,0.27319586277008057,0.010309278033673763,0,0,1
11-28-532-04310-569157,andhra pradesh,adilabad,gudihathnoor,GUDIHATHNOOR ADILABAD,Holdout,NA,18432.26171875,0,1713,0.4810274372446001,0.11780104786157608,0.002617801073938608,0,0,1
11-28-532-04310-569158,andhra pradesh,adilabad,gudihathnoor,GUDIHATHNOOR ADILABAD,Holdout,NA,16028.861328125,0,136,0.5661764705882353,0.032258063554763794,0.032258063554763794,0,0,1
11-28-532-04310-569159,andhra pradesh,adilabad,gudihathnoor,GUDIHATHNOOR ADILABAD,Holdout,NA,16512.466796875,0,3743,0.5054768901950307,0.15736040472984314,0.04949238523840904,0,0,1
11-28-532-04310-569160,andhra pradesh,adilabad,gudihathnoor,GUDIHATHNOOR ADILABAD,Holdout,NA,18410.98046875,0,464,0.4827586206896552,0.15463916957378387,0,0,1,1
11-28-532-04310-569161,andhra pradesh,adilabad,gudihathnoor,GUDIHATHNOOR ADILABAD,Holdout,NA,21041.9765625,0,1032,0.4893410852713178,0.20388349890708923,0.033980581909418106,0,0,0
11-28-532-04310-569162,andhra pradesh,adilabad,gudihathnoor,GUDIHATHNOOR ADILABAD,Holdout,NA,14932.4775390625,0,1157,0.5004321521175453,0.02734375,0.00390625,0,0,1
11-28-532-04310-569163,andhra pradesh,adilabad,gudihathnoor,GUDIHATHNOOR ADILABAD,Holdout,NA,16766.26171875,0,944,0.513771186440678,0.036269430071115494,0,0,1,1
11-28-532-04310-569164,andhra pradesh,adilabad,gudihathnoor,GUDIHATHNOOR ADILABAD,Holdout,NA,18098.26171875,0,561,0.4741532976827095,0,0,1,1,1
11-28-532-04310-569166,andhra pradesh,adilabad,gudihathnoor,GUDIHATHNOOR ADILABAD,Holdout,NA,16680.39453125,0,1111,0.4896489648964896,0.06578947603702545,0.004385964944958687,0,0,1
11-28-532-04310-569167,andhra pradesh,adilabad,gudihathnoor,GUDIHATHNOOR ADILABAD,Holdout,NA,21321.91796875,0,265,0.4716981132075472,0.22033898532390594,0.11864406615495682,0,0,0
11-28-532-04310-569168,andhra pradesh,adilabad,gudihathnoor,GUDIHATHNOOR ADILABAD,Holdout,NA,24425.421875,0,128,0.5234375,0.29032257199287415,0.12903225421905518,0,0,0
11-28-532-04311-569169,andhra pradesh,adilabad,inderavelly,INDERAVELLY ADILABAD,Holdout,NA,24827.591796875,0,586,0.48464163822525597,0.5636363625526428,0.4272727370262146,0,0,0
11-28-532-04311-569170,andhra pradesh,adilabad,inderavelly,INDERAVELLY ADILABAD,Holdout,NA,19407.46484375,0,1030,0.5058252427184466,0,0,1,1,0
11-28-532-04311-569171,andhra pradesh,adilabad,inderavelly,INDERAVELLY ADILABAD,Holdout,NA,14921.8544921875,0,2167,0.4900784494693124,0.06236080080270767,0.00668151443824172,0,0,1
11-28-532-04311-569172,andhra pradesh,adilabad,inderavelly,INDERAVELLY ADILABAD,Holdout,NA,14013.306640625,0,330,0.4909090909090909,0.015625,0,0,1,1
11-28-532-04311-569173,andhra pradesh,adilabad,inderavelly,INDERAVELLY ADILABAD,Holdout,NA,14938.37890625,0,356,0.5112359550561798,0.21666666865348816,0.0833333358168602,0,0,1
11-28-532-04311-569174,andhra pradesh,adilabad,inderavelly,INDERAVELLY ADILABAD,Holdout,NA,16426.13671875,0,602,0.5,0.007575757801532745,0,0,1,1
11-28-532-04311-569175,andhra pradesh,adilabad,inderavelly,INDERAVELLY ADILABAD,Holdout,NA,19309.4765625,0,1321,0.5041635124905375,0.2882562279701233,0.06761565804481506,0,0,0
11-28-532-04311-569176,andhra pradesh,adilabad,inderavelly,INDERAVELLY ADILABAD,Holdout,NA,19977.173828125,0,8161,0.4818037005268962,0.2823939621448517,0.05752469599246979,0,0,0
11-28-532-04311-569177,andhra pradesh,adilabad,inderavelly,INDERAVELLY ADILABAD,Holdout,NA,19065.677734375,0,1389,0.4845212383009359,0.1428571492433548,0.03246753290295601,0,0,0
11-28-532-04311-569178,andhra pradesh,adilabad,inderavelly,INDERAVELLY ADILABAD,Holdout,NA,15935.7607421875,0,1408,0.5071022727272727,0.013513513840734959,0,0,1,1
11-28-532-04311-569179,andhra pradesh,adilabad,inderavelly,INDERAVELLY ADILABAD,Holdout,NA,17004.5078125,0,2140,0.48457943925233643,0.08636363595724106,0.006818181835114956,0,0,1
11-28-532-04311-569180,andhra pradesh,adilabad,inderavelly,INDERAVELLY ADILABAD,Holdout,NA,21947.88671875,0,982,0.4989816700610998,0.058091286569833755,0.01244813296943903,0,0,0
11-28-532-04311-569181,andhra pradesh,adilabad,inderavelly,INDERAVELLY ADILABAD,Holdout,NA,18821.25,0,1210,0.4884297520661157,0.2716049253940582,0,0,1,1
11-28-532-04311-569182,andhra pradesh,adilabad,inderavelly,INDERAVELLY ADILABAD,Holdout,NA,26477.234375,0,632,0.5221518987341772,0.014598540030419827,0.007299270015209913,0,0,0
11-28-532-04311-569183,andhra pradesh,adilabad,inderavelly,INDERAVELLY ADILABAD,Holdout,NA,19101.50390625,0,576,0.5260416666666666,0.08695652335882187,0,0,1,0
11-28-532-04311-569184,andhra pradesh,adilabad,inderavelly,INDERAVELLY ADILABAD,Holdout,NA,9988.5693359375,0,370,0.41621621621621624,0.025641025975346565,0,0,1,1
11-28-532-04311-569185,andhra pradesh,adilabad,inderavelly,INDERAVELLY ADILABAD,Holdout,NA,19766.67578125,0,1467,0.4894342194955692,0.3664383590221405,0.051369864493608475,0,0,0
11-28-532-04311-569186,andhra pradesh,adilabad,inderavelly,INDERAVELLY ADILABAD,Holdout,NA,22712.935546875,0,706,0.5184135977337111,0.42953020334243774,0.20805369317531586,0,0,0
11-28-532-04311-569187,andhra pradesh,adilabad,inderavelly,INDERAVELLY ADILABAD,Holdout,NA,19315.99609375,0,434,0.4930875576036866,0,0,1,1,0
11-28-532-04311-569188,andhra pradesh,adilabad,inderavelly,INDERAVELLY ADILABAD,Holdout,NA,16159.0966796875,0,1964,0.5071283095723014,0.02985074557363987,0,0,1,1
11-28-532-04311-569189,andhra pradesh,adilabad,inderavelly,INDERAVELLY ADILABAD,Holdout,NA,16619.708984375,0,637,0.4631083202511774,0.021739130839705467,0,0,1,1
11-28-532-04311-569190,andhra pradesh,adilabad,inderavelly,INDERAVELLY ADILABAD,Holdout,NA,18985.5703125,0,418,0.5047846889952153,0,0,1,1,0
11-28-532-04311-569191,andhra pradesh,adilabad,inderavelly,INDERAVELLY ADILABAD,Holdout,NA,15918.3505859375,0,572,0.4755244755244755,0,0,1,1,1
11-28-532-04311-569192,andhra pradesh,adilabad,inderavelly,INDERAVELLY ADILABAD,Holdout,NA,16922.091796875,0,688,0.5159883720930233,0.007092198356986046,0,0,1,1
11-28-532-04311-569193,andhra pradesh,adilabad,inderavelly,INDERAVELLY ADILABAD,Holdout,NA,21709.466796875,0,205,0.5073170731707317,0.019999999552965164,0,0,1,0
11-28-532-04311-569194,andhra pradesh,adilabad,inderavelly,INDERAVELLY ADILABAD,Holdout,NA,24319.56640625,0,1232,0.4642857142857143,0.5641025900840759,0.12454212456941605,0,0,0
11-28-532-04311-569195,andhra pradesh,adilabad,inderavelly,INDERAVELLY ADILABAD,Holdout,NA,18380.03125,0,255,0.5137254901960784,0.6037735939025879,0.5849056839942932,0,0,1
11-28-532-04311-569196,andhra pradesh,adilabad,inderavelly,INDERAVELLY ADILABAD,Holdout,NA,16496.037109375,0,2128,0.48966165413533835,0.1469879448413849,0.06265060603618622,0,0,1
11-28-532-04311-569197,andhra pradesh,adilabad,inderavelly,INDERAVELLY ADILABAD,Holdout,NA,17197.671875,0,204,0.5,0.07500000298023224,0.07500000298023224,0,0,1
11-28-532-04311-569198,andhra pradesh,adilabad,inderavelly,INDERAVELLY ADILABAD,Holdout,NA,18860.03515625,0,1751,0.49571673329525984,0.026595745235681534,0,0,1,1
11-28-532-04311-569199,andhra pradesh,adilabad,inderavelly,INDERAVELLY ADILABAD,Holdout,NA,16152.0263671875,0,648,0.49691358024691357,0,0,1,1,1
11-28-532-04311-569200,andhra pradesh,adilabad,inderavelly,INDERAVELLY ADILABAD,Holdout,NA,21314.7109375,0,1931,0.47384774728120144,0.18693692982196808,0.06081081181764603,0,0,0
11-28-532-04311-569201,andhra pradesh,adilabad,inderavelly,INDERAVELLY ADILABAD,Holdout,NA,29435.369140625,0,455,0.42857142857142855,0.5471698045730591,0.11320754885673523,0,0,0
11-28-532-04311-569202,andhra pradesh,adilabad,inderavelly,INDERAVELLY ADILABAD,Holdout,NA,19775.720703125,0,1604,0.506857855361596,0.23899370431900024,0.04088050499558449,0,0,0
11-28-532-04312-569203,andhra pradesh,adilabad,narnoor,NARNOOR ADILABAD,Holdout,NA,12518.9638671875,0,405,0.49876543209876545,0,0,1,1,1
11-28-532-04312-569204,andhra pradesh,adilabad,narnoor,NARNOOR ADILABAD,Holdout,NA,16761.39453125,0,950,0.5010526315789474,0.04938271641731262,0.006172839552164078,0,0,1
11-28-532-04312-569205,andhra pradesh,adilabad,narnoor,NARNOOR ADILABAD,Holdout,NA,16581.1171875,0,1263,0.5281076801266825,0.016194332391023636,0,0,1,1
11-28-532-04312-569206,andhra pradesh,adilabad,narnoor,NARNOOR ADILABAD,Holdout,NA,15245.9228515625,0,887,0.48252536640360766,0.33879780769348145,0.016393441706895828,0,0,1
11-28-532-04312-569207,andhra pradesh,adilabad,narnoor,NARNOOR ADILABAD,Holdout,NA,15776.775390625,0,707,0.4667609618104668,0.006289307959377766,0,0,1,1
11-28-532-04312-569208,andhra pradesh,adilabad,narnoor,NARNOOR ADILABAD,Holdout,NA,17221.26953125,0,263,0.5361216730038023,0,0,1,1,1
11-28-532-04312-569209,andhra pradesh,adilabad,narnoor,NARNOOR ADILABAD,Holdout,NA,17455.853515625,0,870,0.5126436781609195,0.005494505632668734,0.005494505632668734,0,0,1
11-28-532-04312-569210,andhra pradesh,adilabad,narnoor,NARNOOR ADILABAD,Holdout,NA,17195.2421875,0,757,0.5138705416116248,0.03529411926865578,0.01764705963432789,0,0,1
11-28-532-04312-569211,andhra pradesh,adilabad,narnoor,NARNOOR ADILABAD,Holdout,NA,14578.2744140625,0,822,0.4805352798053528,0,0,1,1,1
11-28-532-04312-569212,andhra pradesh,adilabad,narnoor,NARNOOR ADILABAD,Holdout,NA,15493.5234375,0,357,0.47619047619047616,0,0,1,1,1
11-28-532-04312-569213,andhra pradesh,adilabad,narnoor,NARNOOR ADILABAD,Holdout,NA,16222.4716796875,0,706,0.48583569405099153,0,0,1,1,1
11-28-532-04312-569214,andhra pradesh,adilabad,narnoor,NARNOOR ADILABAD,Holdout,NA,13970.1513671875,0,468,0.452991452991453,0.18292683362960815,0.13414634764194489,0,0,1
11-28-532-04312-569215,andhra pradesh,adilabad,narnoor,NARNOOR ADILABAD,Holdout,NA,16859.359375,0,743,0.5208613728129206,0.013245033100247383,0,0,1,1
11-28-532-04312-569216,andhra pradesh,adilabad,narnoor,NARNOOR ADILABAD,Holdout,NA,16332.66015625,0,469,0.48187633262260127,0.019999999552965164,0,0,1,1
11-28-532-04312-569217,andhra pradesh,adilabad,narnoor,NARNOOR ADILABAD,Holdout,NA,14903.5771484375,0,729,0.4787379972565158,0.014814814552664757,0,0,1,1
11-28-532-04312-569218,andhra pradesh,adilabad,narnoor,NARNOOR ADILABAD,Holdout,NA,17357.345703125,0,1067,0.5201499531396439,0.024875622242689133,0.009950248524546623,0,0,1
11-28-532-04312-569219,andhra pradesh,adilabad,narnoor,NARNOOR ADILABAD,Holdout,NA,21507.583984375,0,184,0.5434782608695652,0.095238097012043,0.0714285746216774,0,0,0
11-28-532-04312-569220,andhra pradesh,adilabad,narnoor,NARNOOR ADILABAD,Holdout,NA,17245.626953125,0,421,0.46318289786223277,0.032608695328235626,0.021739130839705467,0,0,1
11-28-532-04312-569221,andhra pradesh,adilabad,narnoor,NARNOOR ADILABAD,Holdout,NA,17842.2421875,0,429,0.4988344988344988,0.06796116381883621,0,0,1,1
11-28-532-04312-569222,andhra pradesh,adilabad,narnoor,NARNOOR ADILABAD,Holdout,NA,14367.0693359375,0,285,0.519298245614035,0,0,1,1,1
11-28-532-04312-569223,andhra pradesh,adilabad,narnoor,NARNOOR ADILABAD,Holdout,NA,17158.158203125,0,484,0.5041322314049587,0,0,1,1,1
11-28-532-04312-569224,andhra pradesh,adilabad,narnoor,NARNOOR ADILABAD,Holdout,NA,16823.65625,0,609,0.5123152709359606,0.06923077255487442,0.023076923564076424,0,0,1
11-28-532-04312-569225,andhra pradesh,adilabad,narnoor,NARNOOR ADILABAD,Holdout,NA,17297.833984375,0,551,0.49183303085299457,0,0,1,1,1
11-28-532-04312-569226,andhra pradesh,adilabad,narnoor,NARNOOR ADILABAD,Holdout,NA,14100.5390625,0,1484,0.5033692722371967,0.01056338008493185,0.0035211266949772835,0,0,1
11-28-532-04312-569227,andhra pradesh,adilabad,narnoor,NARNOOR ADILABAD,Holdout,NA,15344.14453125,0,873,0.5017182130584192,0.27368420362472534,0.010526316240429878,0,0,1
11-28-532-04312-569228,andhra pradesh,adilabad,narnoor,NARNOOR ADILABAD,Holdout,NA,17624.603515625,0,182,0.5439560439560439,0,0,1,1,1
11-28-532-04312-569229,andhra pradesh,adilabad,narnoor,NARNOOR ADILABAD,Holdout,NA,19224.802734375,0,409,0.5134474327628362,0,0,1,1,0
11-28-532-04312-569230,andhra pradesh,adilabad,narnoor,NARNOOR ADILABAD,Holdout,NA,14876.7099609375,0,926,0.4870410367170626,0.32692307233810425,0.1666666716337204,0,0,1
11-28-532-04312-569231,andhra pradesh,adilabad,narnoor,NARNOOR ADILABAD,Holdout,NA,14381.873046875,0,565,0.511504424778761,0.02678571455180645,0,0,1,1
11-28-532-04312-569232,andhra pradesh,adilabad,narnoor,NARNOOR ADILABAD,Holdout,NA,13508.3173828125,0,964,0.4802904564315353,0.01744186133146286,0,0,1,1
11-28-532-04312-569233,andhra pradesh,adilabad,narnoor,NARNOOR ADILABAD,Holdout,NA,16403.34765625,0,1182,0.47884940778341795,0.0891089141368866,0,0,1,1
11-28-532-04312-569234,andhra pradesh,adilabad,narnoor,NARNOOR ADILABAD,Holdout,NA,16204.5927734375,0,305,0.5081967213114754,0,0,1,1,1
11-28-532-04312-569235,andhra pradesh,adilabad,narnoor,NARNOOR ADILABAD,Holdout,NA,14362.5888671875,0,727,0.5185694635488308,0,0,1,1,1
11-28-532-04312-569236,andhra pradesh,adilabad,narnoor,NARNOOR ADILABAD,Holdout,NA,13433.072265625,0,481,0.5072765072765073,0.04210526496171951,0.010526316240429878,0,0,1
11-28-532-04312-569237,andhra pradesh,adilabad,narnoor,NARNOOR ADILABAD,Holdout,NA,19713.23046875,0,469,0.5010660980810234,0.2616822421550751,0.028037382289767265,0,0,0
11-28-532-04312-569238,andhra pradesh,adilabad,narnoor,NARNOOR ADILABAD,Holdout,NA,16218.8017578125,0,822,0.5145985401459854,0.02298850566148758,0.005747126415371895,0,0,1
11-28-532-04312-569239,andhra pradesh,adilabad,narnoor,NARNOOR ADILABAD,Holdout,NA,16006.5712890625,0,1135,0.4889867841409692,0.2112676054239273,0.14084507524967194,0,0,1
11-28-532-04312-569240,andhra pradesh,adilabad,narnoor,NARNOOR ADILABAD,Holdout,NA,21794.05434515683,0,1908,1.0184262718509296,0.265151516280391,0.06818181829470576,0,0,0
11-28-532-04312-569242,andhra pradesh,adilabad,narnoor,NARNOOR ADILABAD,Holdout,NA,19452.806640625,0,3491,0.5015754798052134,0.21673525869846344,0.0727023333311081,0,0,0
11-28-532-04312-569243,andhra pradesh,adilabad,narnoor,NARNOOR ADILABAD,Holdout,NA,12082.5791015625,0,552,0.49094202898550726,0.05714285746216774,0.01904761977493763,0,0,1
11-28-532-04312-569244,andhra pradesh,adilabad,narnoor,NARNOOR ADILABAD,Holdout,NA,17692.40234375,0,1219,0.5020508613617719,0.004032257944345474,0.004032257944345474,0,0,1
11-28-532-04312-569245,andhra pradesh,adilabad,narnoor,NARNOOR ADILABAD,Holdout,NA,15403.3466796875,0,270,0.4925925925925926,0.1875,0,0,1,1
11-28-532-04312-569246,andhra pradesh,adilabad,narnoor,NARNOOR ADILABAD,Holdout,NA,15545.8369140625,0,754,0.4986737400530504,0.06493506580591202,0,0,1,1
11-28-532-04312-569247,andhra pradesh,adilabad,narnoor,NARNOOR ADILABAD,Holdout,NA,15477.8193359375,0,897,0.49944258639910816,0.17499999701976776,0.14374999701976776,0,0,1
11-28-532-04312-569248,andhra pradesh,adilabad,narnoor,NARNOOR ADILABAD,Holdout,NA,15924.814453125,0,1212,0.5,0.09787233918905258,0.01702127605676651,0,0,1
11-28-532-04312-569249,andhra pradesh,adilabad,narnoor,NARNOOR ADILABAD,Holdout,NA,19390.9375,0,594,0.494949494949495,0.08148147910833359,0.02222222276031971,0,0,0
11-28-532-04312-569250,andhra pradesh,adilabad,narnoor,NARNOOR ADILABAD,Holdout,NA,15875.935546875,0,489,0.5153374233128835,0.8131868243217468,0.021978022530674934,0,0,1
11-28-532-04312-569251,andhra pradesh,adilabad,narnoor,NARNOOR ADILABAD,Holdout,NA,18240.99609375,0,3934,0.49517031011692936,0.21512386202812195,0.07431551814079285,0,0,1
11-28-532-04312-569252,andhra pradesh,adilabad,narnoor,NARNOOR ADILABAD,Holdout,NA,16406.46484375,0,564,0.5319148936170213,0.041322313249111176,0,0,1,1
11-28-532-04312-569253,andhra pradesh,adilabad,narnoor,NARNOOR ADILABAD,Holdout,NA,18371.841796875,0,478,0.4769874476987448,0.1538461595773697,0.11538461595773697,0,0,1
11-28-532-04312-569254,andhra pradesh,adilabad,narnoor,NARNOOR ADILABAD,Holdout,NA,17665.166015625,0,2626,0.5026656511805027,0.16875000298023224,0.07708333432674408,0,0,1
11-28-532-04312-569255,andhra pradesh,adilabad,narnoor,NARNOOR ADILABAD,Holdout,NA,16302.9296875,0,423,0.4491725768321513,0.05681818351149559,0.05681818351149559,0,0,1
11-28-532-04312-569256,andhra pradesh,adilabad,narnoor,NARNOOR ADILABAD,Holdout,NA,22914.654296875,0,515,0.5184466019417475,0.342342346906662,0.2432432472705841,0,0,0
11-28-532-04313-569257,andhra pradesh,adilabad,kerameri,KERAMERI ADILABAD,Holdout,NA,28549.04296875,0,318,0.4591194968553459,0.6231883764266968,0.3913043439388275,0,0,0
